condition,seed_index,time_index,zone,E_r_m,E_d_m,azimuth_abs_error_deg,elevation_abs_error_deg,direct_snapshot_nrmse,true_path_count,model_path_count
D2,4,33,Z2-north,0.0046656458775436544,0.0046656458775437,2.842170943040401e-14,7.549516567451064e-15,0.0,61,61
D2,4,34,Z2-north,0.09791637371936807,0.09791637371936807,2.842170943040401e-14,9.325873406851315e-15,0.005159269012030543,58,63
D2,4,35,Z2-north,0.1711442892079394,0.1711442892079394,0.0,8.881784197001252e-16,0.002547222570607657,59,63
D2,4,36,Z2-north,0.02063189661289073,0.02063189661289072,2.842170943040401e-14,6.217248937900877e-15,0.0005704830886287867,63,61
D2,4,37,Z2-north,0.09659485220333955,0.09659485220333952,2.842170943040401e-14,1.687538997430238e-14,0.0005885388038586435,62,58
D2,4,38,Z2-north,0.07602260433374215,0.07602260433374214,2.842170943040401e-14,1.9539925233402755e-14,0.001015790686911875,62,58
D2,4,39,Z2-north,0.014834549006976597,0.014834549006976616,0.0,9.769962616701378e-15,0.0,62,62
D2,4,40,Z2-north,0.01257336539102152,0.012573365391021496,0.0,1.3322676295501878e-15,0.0,62,62
D2,4,41,Z2-north,0.05888889769390727,0.058888897693907205,5.684341886080802e-14,1.3766765505351941e-14,0.001811761701607089,62,63
D2,4,42,Z2-north,0.006958123372064409,0.006958123372064473,0.0,8.881784197001252e-15,0.0,62,62
D2,4,43,Z2-north,0.03744070398141234,0.037440703981412304,2.842170943040401e-14,2.220446049250313e-15,0.0025286660066829525,62,63
D2,4,44,Z2-north,0.043729946851700785,0.04372994685170084,0.0,1.2878587085651816e-14,0.0026382235603867273,63,62
D2,4,45,Z2-north,0.08497540481727045,0.08497540481727045,0.0,1.3100631690576847e-14,0.004090175868114489,63,59
D2,4,46,Z2-north,0.010195848932279568,0.010195848932279594,2.842170943040401e-14,6.8833827526759706e-15,0.0002766711498150193,64,65
D2,4,47,Z2-north,0.09518677453158665,0.0951867745315867,0.0,7.827072323607354e-15,0.0041828222266089956,62,61
D2,4,48,Z3-west,0.04366877442366037,0.04366877442366035,0.0,7.327471962526033e-15,8.121289468879011,49,57
D2,4,49,Z3-west,0.040879600686768235,0.040879600686768214,0.0,3.9968028886505635e-15,0.048202180010374046,48,50
D2,4,50,Z3-west,0.05523534905599718,0.055235349055997196,0.0,6.8833827526759706e-15,0.046111894823519815,48,49
D2,4,51,Z3-west,0.03951333943295679,0.03951333943295682,0.0,4.440892098500626e-16,0.139518754841854,49,50
D2,4,52,Z3-west,0.016869997214681114,0.016869997214681076,0.0,1.1102230246251565e-14,0.1968833411243287,45,45
D2,4,53,Z3-west,0.07813620573162552,0.0781362057316255,0.0,1.3322676295501878e-15,0.5047792007433191,45,47
D2,4,54,Z3-west,0.019681916406819353,0.019681916406819433,0.0,4.440892098500626e-15,0.35284016468216745,41,40
D2,4,55,Z3-west,0.06761972858319559,0.06761972858319559,0.0,1.199040866595169e-14,0.04553891637338341,41,41
D2,4,56,Z3-west,0.03901913774020235,0.03901913774020227,0.0,9.769962616701378e-15,0.2506782452736112,42,42
D2,4,57,Z3-west,0.08873187940665832,0.08873187940665833,0.0,0.0,0.26584292430587575,43,43
D2,4,58,Z3-west,0.11694427991318698,0.11694427991318701,0.0,1.021405182655144e-14,0.7564139375446258,42,41
D2,4,59,Z3-west,0.04344946176352816,0.04344946176352815,0.0,1.3322676295501878e-15,0.7198099176161469,40,40
D2,4,60,Z3-west,0.019560981345745597,0.01956098134574563,0.0,1.2434497875801753e-14,0.39877218896933136,42,42
D2,4,61,Z3-west,0.246436538306104,0.24643653830610407,0.0,6.8833827526759706e-15,0.16419441709541696,42,44
D2,4,62,Z3-west,0.123983453778442,0.12398345377844194,0.0,6.328271240363392e-15,0.8833296690082538,42,42
D2,4,63,Z3-west,0.06476151250946358,0.06476151250946349,0.0,2.831068712794149e-15,0.45541175789444627,41,41
D2,4,64,Z4-center,0.1963863397219662,0.1963863397219662,2.842170943040401e-14,2.298161660974074e-14,0.1270182613669594,52,63
D2,4,65,Z4-center,0.041018118642369254,0.04101811864236932,0.0,2.220446049250313e-16,0.10650085459666171,51,54
D2,4,66,Z4-center,0.03678991739338401,0.036789917393384,0.0,2.220446049250313e-15,0.06060858407879832,55,54
D2,4,67,Z4-center,0.025494480744650903,0.025494480744650938,0.0,1.509903313490213e-14,0.2473282157248616,57,53
D2,4,68,Z4-center,0.0015685751403691692,0.0015685751403691772,0.0,3.552713678800501e-15,0.013191994465432438,57,57
D2,4,69,Z4-center,0.09134846650825403,0.09134846650825396,0.0,1.1546319456101628e-14,0.10049922832120115,62,62
D2,4,70,Z4-center,0.05667881899818984,0.056678818998189884,0.0,1.0658141036401503e-14,0.048314335138948734,60,59
D2,4,71,Z4-center,0.010299744491202951,0.010299744491202967,0.0,1.7319479184152442e-14,0.06522276058118287,62,61
D2,4,72,Z4-center,0.15533669182285978,0.15533209314890753,0.0,0.2641997798931337,0.19196481238692173,62,60
D2,4,73,Z4-center,0.005626288158881682,0.005626288158881665,0.0,1.3322676295501878e-14,0.10107195755970468,66,63
D2,4,74,Z4-center,0.07081362359299255,0.07081362359299254,0.0,7.993605777301127e-15,0.002023697803753948,61,60
D2,4,75,Z4-center,0.05116993320054482,0.051169933200544804,0.0,4.884981308350689e-15,0.00035085186048288076,55,59
D2,4,76,Z4-center,0.051690182041798934,0.05169018204179887,0.0,1.3766765505351941e-14,3.1643558048739206e-05,55,59
D2,4,77,Z4-center,0.020772410396898325,0.02077241039689831,0.0,1.2656542480726785e-14,1.709673891209254e-05,54,54
D2,4,78,Z4-center,0.12190877014275528,0.12190877014275525,0.0,1.8096635301390052e-14,0.0035996179560327333,58,54
D2,4,79,Z4-center,0.0076079075294954454,0.007607907529495472,0.0,2.4492935982947065e-15,0.016851585189184965,61,61
D3,0,0,Z0-south,0.012143335677317393,5.551115123125783e-17,0.9508524975753971,1.1976813289459847,0.0007902950164314417,61,61
D3,0,1,Z0-south,0.06968372834816203,1.1102230246251565e-16,7.905031092906711,3.4701547122307583,0.02497480915454113,62,58
D3,0,2,Z0-south,0.0521804808836469,5.551115123125783e-17,4.820041272766275,4.213567106402846,0.0,61,61
D3,0,3,Z0-south,0.041010733749466025,5.551115123125783e-17,4.723898913128153,1.6759947131410176,0.00020984282532327594,61,60
D3,0,4,Z0-south,0.018962772906318162,5.551115123125783e-17,0.5930061140049361,2.2444434687356005,0.0,58,58
D3,0,5,Z0-south,0.04465446153046961,0.0,5.474636677045112,0.49770682794580123,0.0002070846768499795,59,60
D3,0,6,Z0-south,0.056139597469292125,5.551115123125783e-17,5.916919058232622,3.6029708033178234,0.0001520527909386753,61,62
D3,0,7,Z0-south,0.02326093418694709,0.0,1.9298626690931542,2.1270106153428223,0.0,61,61
D3,0,8,Z0-south,0.02717938691931869,0.0,1.69566272533433,2.8717098211750853,0.0,62,62
D3,0,9,Z0-south,0.02914406402412285,0.0,2.679840882608346,2.3259289338604154,0.0011808696455692066,63,63
D3,0,10,Z0-south,0.05510385523544856,5.551115123125783e-17,1.5392433392970588,6.424190821775308,0.0001800630560551881,63,63
D3,0,11,Z0-south,0.03759702838592281,5.551115123125783e-17,4.397256657236142,0.650247016927151,0.0012356650878993854,63,64
D3,0,12,Z0-south,0.08687739846971394,0.0,10.093066365918787,0.7695772336962547,6.34959069283451e-05,62,63
D3,0,13,Z0-south,0.1070952875613247,5.551115123125783e-17,11.663804237117631,4.039173353580556,0.14743802753064736,64,66
D3,0,14,Z0-south,0.01716337279425597,0.0,1.6467668249838994,1.0732125872372411,0.10039269756058397,66,66
D3,0,15,Z0-south,0.003328404738054101,5.551115123125783e-17,0.3820449377018633,0.02273141516749211,0.000755456022011329,60,61
D3,0,16,Z1-east,0.026569140766327656,5.551115123125783e-17,2.9689135500676684,0.8857482136605521,0.0,58,58
D3,0,17,Z1-east,0.06557063842243238,5.551115123125783e-17,5.788418263187964,5.298328956610358,0.0064783259288356595,59,59
D3,0,18,Z1-east,0.0357023461835801,0.0,4.072494220549942,1.6954024583144403,0.00046729567055707927,59,59
D3,0,19,Z1-east,0.016143723801410197,5.551115123125783e-17,2.077093164751574,0.11012034484373956,0.0,58,58
D3,0,20,Z1-east,0.025352382813656305,1.6653345369377348e-16,2.888685944187074,1.8318359463020755,8.29944319049496e-05,57,58
D3,0,21,Z1-east,0.08573481081918595,5.551115123125783e-17,11.964870235746304,2.2956106080721415,0.005948637629339164,55,46
D3,0,22,Z1-east,0.02270590503735021,1.1102230246251565e-16,2.313880773041035,2.4390015900203608,0.004920040086637047,46,50
D3,0,23,Z1-east,0.11292969168399682,0.0,16.222563429445643,6.246832606178236,0.00024040177118959513,46,51
D3,0,24,Z1-east,0.04130124517530361,5.551115123125783e-17,6.216621461657866,1.9124245096522996,3.205717374809122e-05,46,46
D3,0,25,Z1-east,0.025060207964535588,5.551115123125783e-17,3.980438154283661,0.3778581727729766,0.0003167537250025364,47,47
D3,0,26,Z1-east,0.017421120567872185,0.0,2.7756925646462207,0.0663796678672659,0.08121606891564859,47,53
D3,0,27,Z1-east,0.004584272401849141,5.551115123125783e-17,0.6099352107967775,0.3861738209471639,0.0026258764694388416,49,52
D3,0,28,Z1-east,0.019060024872032854,5.551115123125783e-17,2.3842048316018634,1.7335500218165176,0.01170454450913076,47,47
D3,0,29,Z1-east,0.07057876082040918,1.1102230246251565e-16,10.684720902211524,0.871349718611353,0.016340172977280364,45,45
D3,0,30,Z1-east,0.08348033374453458,5.551115123125783e-17,12.435803424520913,0.47928294910689084,0.41980923615793775,48,48
D3,0,31,Z1-east,0.024661508920152817,0.0,2.8033509867035775,2.2842892091448714,0.10307445803464804,47,47
D3,0,32,Z2-north,0.05839801531607198,5.551115123125783e-17,5.713382712117863,6.294665916847896,0.06884904309646421,58,54
D3,0,33,Z2-north,0.04139849449583106,5.551115123125783e-17,5.077480251623598,3.202052333669454,0.012430620638960983,61,65
D3,0,34,Z2-north,0.006805573497859452,5.551115123125783e-17,0.9042754864937024,0.3999783289906671,0.0,58,58
D3,0,35,Z2-north,0.04072502868919065,0.0,1.507754792383082,5.74922724934239,0.0007404617399702712,59,63
D3,0,36,Z2-north,0.07107270976426087,0.0,10.249472200542812,1.937485673697868,0.0022846743877192304,63,62
D3,0,37,Z2-north,0.009793777410114904,5.551115123125783e-17,1.0386212964631056,0.9909391987821237,0.0,62,62
D3,0,38,Z2-north,0.03633341186479575,5.551115123125783e-17,2.627515855734032,4.587781277527114,0.00578334374401724,62,63
D3,0,39,Z2-north,0.024797415770222857,0.0,2.2969227303954654,2.708510903187385,0.009494770475730604,62,60
D3,0,40,Z2-north,0.04807159739332039,0.0,4.894421912102473,4.624066328499792,0.0014357139252400696,62,63
D3,0,41,Z2-north,0.03541469257441668,5.551115123125783e-17,3.9430034483189047,2.706818881968477,0.00019090098912913527,62,59
D3,0,42,Z2-north,0.030015696926879363,5.551115123125783e-17,3.8972525590078817,0.2200992513165798,0.00015484215089819848,62,59
D3,0,43,Z2-north,0.07272780339839494,0.0,9.083317607858078,0.029518804950454225,0.018288029557025024,62,59
D3,0,44,Z2-north,0.0804620824644635,0.0,9.660492163382855,0.2884904081326902,0.0,63,63
D3,0,45,Z2-north,0.02227216950460339,5.551115123125783e-17,1.9901958266633244,1.6470825910842501,0.0,63,63
D3,0,46,Z2-north,0.050072861454803934,2.220446049250313e-16,4.258604226660083,3.7297137573221937,0.0036990642388614508,64,64
D3,0,47,Z2-north,0.048258915524721356,1.1102230246251565e-16,5.362097149099839,0.29289621954747913,0.0041828222266089956,62,61
D3,0,48,Z3-west,0.03001587114509675,0.0,1.4014757545566,3.0122539481456654,8.10941057244197,49,57
D3,0,49,Z3-west,0.01858792136046272,0.0,1.629636243295863,1.2745238187800025,0.01419653949604499,48,48
D3,0,50,Z3-west,0.025460771763708912,0.0,2.8499098997893952,0.39395883102155205,0.03823108524278978,48,49
D3,0,51,Z3-west,0.10806974507088253,0.0,10.989901806828186,5.966994612657059,0.659908110702111,49,43
D3,0,52,Z3-west,0.04637696974744056,5.551115123125783e-17,5.219429464519294,1.7576788953549636,0.3656440588409567,45,48
D3,0,53,Z3-west,0.0756441457821709,0.0,8.58860679332588,3.44003698881902,25.913442668808997,45,55
D3,0,54,Z3-west,0.02611275351472153,0.0,0.8473532720154822,3.1670053726132865,0.050600814492443774,41,41
D3,0,55,Z3-west,0.015617564852020023,0.0,2.008720728678753,0.11689846806991344,0.010315878160236026,41,41
D3,0,56,Z3-west,0.03238161640517196,5.551115123125783e-17,0.0827224805685205,4.235214803684263,0.049221162852079114,42,42
D3,0,57,Z3-west,0.049725847050738466,1.1102230246251565e-16,5.398078343399931,3.7671548823607726,0.1725838339717016,43,41
D3,0,58,Z3-west,0.011426366876537572,5.551115123125783e-17,0.11563217758293831,1.5149233980285295,0.018366666412996304,42,42
D3,0,59,Z3-west,0.07078371030858482,5.551115123125783e-17,9.145038288568486,2.4376309620795866,0.5620564056515928,40,40
D3,0,60,Z3-west,0.06327575638942819,0.0,8.389469480722795,1.0699759004899718,0.2751857538024537,42,41
D3,0,61,Z3-west,0.03703820488266829,5.551115123125783e-17,2.209922450923557,4.438427627315477,0.3075982293737094,42,42
D3,0,62,Z3-west,0.057303301519014825,0.0,4.773982982963645,6.092961291940473,0.7208100295711789,42,42
D3,0,63,Z3-west,0.03835453475985791,5.551115123125783e-17,4.227827748997413,3.1226378779615027,0.7443294558318663,41,41
D3,0,64,Z4-center,0.06551955849720392,5.551115123125783e-17,9.184060965215764,0.1365016642876532,0.03018718314134377,52,60
D3,0,65,Z4-center,0.08326056773265363,5.551115123125783e-17,9.318297725057079,7.623086785919495,0.11096158242539181,51,60
D3,0,66,Z4-center,0.031581729036183184,0.0,3.1544367729217413,3.5109384159977512,0.08016414628012432,55,61
D3,0,67,Z4-center,0.009610629258405192,0.0,1.0853194493052172,1.0192491049394872,0.08330026492629979,57,56
D3,0,68,Z4-center,0.028399835801811477,5.551115123125783e-17,4.495582637687249,0.7554643788967814,0.14473797303775668,57,59
D3,0,69,Z4-center,0.020688173320631397,0.0,3.0072547089802413,1.602851796850961,0.04858756343627276,62,63
D3,0,70,Z4-center,0.006646808148164363,5.551115123125783e-17,0.2645231143878277,1.0785212822241301,0.019893739688571707,60,60
D3,0,71,Z4-center,0.05026127789424311,0.0,8.403685532025122,0.5799527255975354,0.056510567825046244,62,62
D3,0,72,Z4-center,0.00853134754988379,0.0,1.1373194202634238,0.8270777232483169,0.0491192553432443,62,62
D3,0,73,Z4-center,0.03449219898323696,5.551115123125783e-17,4.721110443852297,2.849287889409848,0.10081543292814502,66,64
D3,0,74,Z4-center,0.03104410133814286,5.551115123125783e-17,4.750241806127747,0.4485789714870969,0.0014729587280377032,61,62
D3,0,75,Z4-center,0.04718857463889295,5.551115123125783e-17,4.7596914900495335,5.0262751638654315,0.0006611225758350288,55,56
D3,0,76,Z4-center,0.057345453453402265,5.551115123125783e-17,5.031100185086302,6.264533653464577,0.08687725723846002,55,58
D3,0,77,Z4-center,0.054424323771083465,0.0,7.237742612315429,0.9972515588066911,0.0007171743575062747,54,55
D3,0,78,Z4-center,0.0625782726354631,0.0,6.998129661949918,4.093862468371021,0.07253931505679295,58,62
D3,0,79,Z4-center,0.08601532815441723,5.551115123125783e-17,10.760898153220296,1.377343817639972,0.08356113485962637,61,62
D3,1,0,Z0-south,0.03759189512623603,5.551115123125783e-17,4.375221609429161,1.8124528732332825,0.00016992571842335767,61,61
D3,1,1,Z0-south,0.022157359219552288,5.551115123125783e-17,2.496478666053406,1.1297896729585668,0.0,62,62
D3,1,2,Z0-south,0.04699907649118997,0.0,0.4436352537420021,5.741338553132647,0.0,61,61
D3,1,3,Z0-south,0.062447658982574705,5.551115123125783e-17,0.9823563882888493,7.570044245600597,0.0,61,61
D3,1,4,Z0-south,0.06493620834409494,0.0,7.851296126893203,1.311456362178482,0.0,58,58
D3,1,5,Z0-south,0.04041687294363523,1.1102230246251565e-16,2.777132134924898,4.120095357557269,0.0,59,59
D3,1,6,Z0-south,0.017462020586241748,5.551115123125783e-17,1.7156470032672075,1.303170634434776,0.0001520527909386753,61,62
D3,1,7,Z0-south,0.011164395177619715,0.0,0.012009069676395256,1.3759031191329885,0.0,61,61
D3,1,8,Z0-south,0.01961352607421714,5.551115123125783e-17,2.4112567997758276,0.03958050355239218,0.0,62,62
D3,1,9,Z0-south,0.04486581048413069,5.551115123125783e-17,1.37471664674365,5.275491880459275,0.0015869288059954536,63,62
D3,1,10,Z0-south,0.0261299687550517,1.1102230246251565e-16,2.2359382115190556,2.199858692477079,0.00023581868691094633,63,63
D3,1,11,Z0-south,0.01854445591928416,5.551115123125783e-17,1.745598171762225,1.3213860503025043,0.0012341750241396626,63,62
D3,1,12,Z0-south,0.05533181338231088,5.551115123125783e-17,5.382078387380432,3.5324706126534178,0.0021547455526099778,62,64
D3,1,13,Z0-south,0.030845542886137233,0.0,2.1424328005561506,2.8286301997440075,0.04541277038980705,64,64
D3,1,14,Z0-south,0.051758494569826806,0.0,1.6525125792470305,5.695973768258998,0.0898074341374326,66,65
D3,1,15,Z0-south,0.004838537536120163,0.0,0.26189723684302635,0.4908336060567684,0.0004384593860008844,60,60
D3,1,16,Z1-east,0.08026893645005702,5.551115123125783e-17,9.237874301909017,1.566265169587802,0.011704228529537054,58,59
D3,1,17,Z1-east,0.06172812275314716,1.1102230246251565e-16,7.376547206071962,0.1698027102058869,0.007157916018027389,59,63
D3,1,18,Z1-east,0.08313924643750924,5.551115123125783e-17,10.028761371417886,2.3276729386873938,0.0020933321674861576,59,58
D3,1,19,Z1-east,0.041576130443490636,5.551115123125783e-17,4.007479599436067,3.5631325516554027,1.5061258551040402e-05,58,57
D3,1,20,Z1-east,0.06545841992337305,5.551115123125783e-17,8.823106862381422,0.6833091762358596,1.2698776946626479e-05,57,58
D3,1,21,Z1-east,0.08266637947687044,1.1102230246251565e-16,11.519862579314719,2.1495197468077762,0.005928525434128575,55,46
D3,1,22,Z1-east,0.0438970668305016,1.1102230246251565e-16,5.9253640926363005,2.7019723615336515,4.6855767940689525e-05,46,46
D3,1,23,Z1-east,0.022737577088326036,0.0,3.156289415738854,1.5012192704240142,1.7321279230250442e-05,46,46
D3,1,24,Z1-east,0.07536509842203094,5.551115123125783e-17,11.611701402554218,2.517678571998382,0.0024053015772667243,46,50
D3,1,25,Z1-east,0.02175790676871981,1.1102230246251565e-16,3.062197240718433,1.6358923647814767,0.0003088314734120745,47,47
D3,1,26,Z1-east,0.02258575439532526,0.0,3.564004832916453,0.4981962105066673,0.001614105807105963,47,47
D3,1,27,Z1-east,0.03271626492177114,5.551115123125783e-17,3.9208988887078533,3.339280502015466,0.005841047534356029,49,50
D3,1,28,Z1-east,0.030928463507511286,1.1102230246251565e-16,4.071813722675074,2.5112254140234245,0.02528185522394416,47,47
D3,1,29,Z1-east,0.017054699493584832,1.1102230246251565e-16,2.504075407472783,0.6441477296073457,0.013029649452508429,45,48
D3,1,30,Z1-east,0.01348425271775431,1.1102230246251565e-16,1.9452923440346126,0.4896218098573353,0.09196455232706692,48,47
D3,1,31,Z1-east,0.06903039393227621,5.551115123125783e-17,6.206466286189794,8.028307448452688,0.3243358193125883,47,51
D3,1,32,Z2-north,0.05576549694408317,0.0,8.000415548716632,1.3413171261800776,0.0044250801438953085,58,61
D3,1,33,Z2-north,0.008569588826425422,0.0,1.1731177436227256,0.40846560104372065,0.0,61,61
D3,1,34,Z2-north,0.021982048844047176,0.0,2.018410569654776,2.4736458523377873,0.006083013464468151,58,62
D3,1,35,Z2-north,0.03728330302943062,5.551115123125783e-17,2.6551599944041016,4.754732221259749,0.0021963875465539715,59,65
D3,1,36,Z2-north,0.028743131980804686,0.0,0.8975223708769136,4.114740398700328,1.1359658154199733e-08,63,63
D3,1,37,Z2-north,0.044238328999855143,5.551115123125783e-17,6.167198931820678,2.0169446208361492,0.0,62,62
D3,1,38,Z2-north,0.012364235067986234,5.551115123125783e-17,0.5564403156934077,1.710290802262461,0.0,62,62
D3,1,39,Z2-north,0.08256534205704738,5.551115123125783e-17,10.761517424993144,4.9476687447180385,0.0153524681607071,62,63
D3,1,40,Z2-north,0.01862083080111009,5.551115123125783e-17,1.866570800020014,1.8102766899134868,0.0002779111368622933,62,59
D3,1,41,Z2-north,0.05117817560416484,0.0,4.366853605060044,5.355840877130905,0.001811761701607089,62,63
D3,1,42,Z2-north,0.035215378381311606,1.1102230246251565e-16,4.579253313764724,0.05797684001649861,0.00015484215089819848,62,59
D3,1,43,Z2-north,0.02836029968945044,5.551115123125783e-17,2.513719039623993,2.491127590078903,0.0025286660066829525,62,63
D3,1,44,Z2-north,0.05830857941320225,1.1102230246251565e-16,6.926254002672749,1.0269506109516144,0.0,63,63
D3,1,45,Z2-north,0.04665697283134668,5.551115123125783e-17,5.293498100674896,1.1378060159150065,0.0,63,63
D3,1,46,Z2-north,0.060165539554957,1.1102230246251565e-16,6.8034440922285455,0.0031595476178307713,1.921512571818141e-05,64,64
D3,1,47,Z2-north,0.09527066582116318,0.0,8.780573464375834,5.980070040785004,0.0,62,62
D3,1,48,Z3-west,0.07799622554105162,0.0,8.584193010508045,0.9885450679153873,0.3448876978321932,49,37
D3,1,49,Z3-west,0.04342719594713072,0.0,3.053611923898643,3.750195192302069,9.550597127056118,48,61
D3,1,50,Z3-west,0.03828104813865079,0.0,4.318847300055097,0.2501834828131768,0.2206703416290792,48,46
D3,1,51,Z3-west,0.031919410648231186,5.551115123125783e-17,3.616849719143488,0.7330525931418981,0.22127333947302566,49,46
D3,1,52,Z3-west,0.044372097283915564,5.551115123125783e-17,3.911334707331889,3.541517301084604,0.41945266551567195,45,49
D3,1,53,Z3-west,0.059565592302028514,5.551115123125783e-17,7.093453040043954,1.7205730621235333,0.8491482572617496,45,41
D3,1,54,Z3-west,0.044064999002172534,1.1102230246251565e-16,5.244330847574929,1.7863433740936054,0.10152488894092883,41,47
D3,1,55,Z3-west,0.05438557503259867,5.551115123125783e-17,6.653144362727744,2.1822643974683085,0.26817229101600865,41,47
D3,1,56,Z3-west,0.038775610061787494,5.551115123125783e-17,4.042963109856544,3.0696223299144867,0.20490250144672884,42,42
D3,1,57,Z3-west,0.08845800529608434,1.1102230246251565e-16,11.619256384247052,1.636342070779158,0.5084886758934392,43,47
D3,1,58,Z3-west,0.025905881746029175,5.551115123125783e-17,3.062419298136348,1.5942176243644375,0.2467679032504406,42,41
D3,1,59,Z3-west,0.019626298531677966,0.0,0.032758178986085795,2.614522415268838,0.044170847176707585,40,40
D3,1,60,Z3-west,0.04872270910626267,1.1102230246251565e-16,3.115521722430998,5.707148526347678,0.2390620284070907,42,42
D3,1,61,Z3-west,0.039179431666536625,1.1102230246251565e-16,4.873655175972203,1.939165758014623,0.5284811369771546,42,42
D3,1,62,Z3-west,0.05862459638867475,0.0,5.62831249097988,5.571320640215178,0.8958313857448438,42,42
D3,1,63,Z3-west,0.029582393898427952,0.0,2.806735939342161,2.9231946190813742,0.473884679156163,41,41
D3,1,64,Z4-center,0.04767774231404299,1.6653345369377348e-16,4.906508809059773,4.5412448792627735,0.026260482044829846,52,59
D3,1,65,Z4-center,0.05271350350524834,5.551115123125783e-17,7.602978347760597,0.30712546243867744,0.07270206151967008,51,59
D3,1,66,Z4-center,0.04238175751898105,0.0,4.540240965499777,4.4097506883568585,0.11627845977092559,55,58
D3,1,67,Z4-center,0.015896629365069154,0.0,2.0916021271995078,1.2985965068417764,0.1478380293155787,57,61
D3,1,68,Z4-center,0.03273489305881923,0.0,5.246734104005611,0.24475102807272764,0.07821244452874483,57,61
D3,1,69,Z4-center,0.02280448558938451,0.0,2.7132885437733307,2.59515009739146,0.05917565948564818,62,63
D3,1,70,Z4-center,0.030389293007905042,0.0,4.862783084764345,1.5164565947308386,0.09270461140211804,60,62
D3,1,71,Z4-center,0.027467087453107216,0.0,0.7684861945101602,4.5269290359247245,0.008468749396805473,62,61
D3,1,72,Z4-center,0.03479068266999204,0.0,5.48011312423705,1.7230796032130349,0.0654617152225164,62,60
D3,1,73,Z4-center,0.0024327464279148983,5.551115123125783e-17,0.3891009885818164,0.01360416098681494,0.025357393264853097,66,66
D3,1,74,Z4-center,0.005852030051190092,0.0,0.7471075376222984,0.5001839525871756,1.713392146352131e-05,61,61
D3,1,75,Z4-center,0.025412586120560642,1.1102230246251565e-16,2.117977942375717,3.0695589585341687,3.69574247164053e-05,55,55
D3,1,76,Z4-center,0.03051676480432327,1.1102230246251565e-16,0.6810004734841755,4.217569711556431,1.1562559362773208e-05,55,55
D3,1,77,Z4-center,0.03168052293107509,0.0,1.4530300563979779,3.9942858245055888,1.6038056017540048e-05,54,54
D3,1,78,Z4-center,0.024219104737125994,1.1102230246251565e-16,2.2082886872160543,2.2259296669472053,0.009722537098137318,58,58
D3,1,79,Z4-center,0.03167249972546791,5.551115123125783e-17,1.237632591520054,3.79260984489392,0.03942227690145863,61,60
D3,2,0,Z0-south,0.017836335545881276,5.551115123125783e-17,1.4166560375334143,1.7432821139458146,0.001057978291868295,61,61
D3,2,1,Z0-south,0.05929959356593345,0.0,7.230945844038359,1.2614433261757627,0.02497480915454113,62,58
D3,2,2,Z0-south,0.04326949040527896,5.551115123125783e-17,5.303065617482275,0.017070993021554237,0.0,61,61
D3,2,3,Z0-south,0.014168349789940447,0.0,1.2458538183162204,1.201839696240597,0.0,61,61
D3,2,4,Z0-south,0.03286153287801431,0.0,3.8739383686706788,1.108947931634507,0.0,58,58
D3,2,5,Z0-south,0.03888735743741185,0.0,4.349066175159123,2.010865128591558,0.0002070846768499795,59,60
D3,2,6,Z0-south,0.02590923092906285,5.551115123125783e-17,3.128885248087272,0.6675769867768522,0.0001520527909386753,61,62
D3,2,7,Z0-south,0.028364340683666892,0.0,2.7926234512227097,2.108414717535446,0.00024328424194720053,61,62
D3,2,8,Z0-south,0.012674096170891665,5.551115123125783e-17,0.88203408715205,1.2820588651661948,0.0,62,62
D3,2,9,Z0-south,0.02976182379471352,5.551115123125783e-17,1.0981642530137492,3.4463951815587612,0.0015869288059954536,63,62
D3,2,10,Z0-south,0.10665714007187653,5.551115123125783e-17,10.680128743604286,7.075500993321898,0.03934641758764408,63,65
D3,2,11,Z0-south,0.10730455588525574,0.0,12.70510219382274,0.053030014759205546,0.0011539658477541376,63,63
D3,2,12,Z0-south,0.04280539699450236,5.551115123125783e-17,4.169054538370119,2.7376349173247023,0.0803663524013217,62,65
D3,2,13,Z0-south,0.04347410495121423,5.551115123125783e-17,4.373287763473314,2.4286353775651333,0.04699086362904891,64,59
D3,2,14,Z0-south,0.13301617541993152,0.0,15.03988013992904,2.6865532755509256,0.1673584282676644,66,62
D3,2,15,Z0-south,0.07406797769371433,5.551115123125783e-17,8.230300812102996,2.221628418640603,0.03729185890944788,60,58
D3,2,16,Z1-east,0.021558803489744295,1.1102230246251565e-16,2.4182957995986953,0.686387315707502,0.0,58,58
D3,2,17,Z1-east,0.0415934696476205,5.551115123125783e-17,4.03611284754686,2.8993578493118295,0.003967708976030024,59,59
D3,2,18,Z1-east,0.01679132136321297,5.551115123125783e-17,1.0954128270732326,1.7618851205531896,6.947733141228139e-05,59,59
D3,2,19,Z1-east,0.003926432459531174,5.551115123125783e-17,0.4375987529725194,0.2536865943215538,0.0,58,58
D3,2,20,Z1-east,0.03756102137243038,0.0,3.6481450496811476,3.5167003255254157,1.2698776946626479e-05,57,58
D3,2,21,Z1-east,0.09821400392509644,5.551115123125783e-17,10.879627644177276,8.698884581683151,0.004165158328900103,55,58
D3,2,22,Z1-east,0.06287511119297624,5.551115123125783e-17,7.833879183766754,5.021610768687946,0.004419188800695879,46,58
D3,2,23,Z1-east,0.028916329428331805,1.6653345369377348e-16,4.417661264483485,0.4668621420906325,3.254314176547038e-05,46,46
