condition,seed_index,time_index,zone,r_x,r_y,r_z
D3,0,11,Z0-south,-0.15619359084280138,0.4586734088943416,0.03315261406165071
D3,0,12,Z0-south,-0.11643739774631467,0.4785585592215771,0.016968920687524536
D3,0,13,Z0-south,-0.29025078358507517,0.40453636491544676,-0.01673853163269956
D3,0,14,Z0-south,-0.2156324894880155,0.4515096944410637,0.002864691118439344
D3,0,15,Z0-south,-0.19506462362664445,0.45851545758085377,0.005708092415143806
D3,0,16,Z1-east,-0.4626726520415554,-0.16541490509230283,-0.008960698428914338
D3,0,17,Z1-east,-0.4236939590939923,-0.21889224036298605,-0.05217566465530954
D3,0,18,Z1-east,-0.4231488870091318,-0.1900989282257175,7.496219357250311e-06
D3,0,19,Z1-east,-0.41658048360906874,-0.15572154741498312,-0.017603356007277027
D3,0,20,Z1-east,-0.4129941934392316,-0.09967161500970123,-0.008407077589904555
D3,0,21,Z1-east,-0.40288849178732744,-0.016153180441489445,-0.040479756888343266
D3,0,22,Z1-east,-0.37371374077727726,-0.09439660553538165,-0.04195954807706603
D3,0,23,Z1-east,-0.3708113649206255,0.04505734574192133,0.014908280111302963
D3,0,24,Z1-east,-0.3551979020832574,-0.08077414185476388,-0.01323265655177086
D3,0,25,Z1-east,-0.35578318921935903,-0.048622311003617275,-0.02665332337478099
D3,0,26,Z1-east,-0.3593434345906341,0.011428026537249336,-0.022968020378760556
D3,0,27,Z1-east,-0.36367136031233027,0.008232972889713364,-0.01768414180130229
D3,0,28,Z1-east,-0.3677213908469721,0.04596417014645693,-0.00576564055406803
D3,0,29,Z1-east,-0.37705910208038396,-0.020933021786537886,-0.018789093430083614
D3,0,30,Z1-east,-0.3554732192126331,0.14798860414021964,-0.01163290158493413
D3,0,31,Z1-east,-0.3848535950803289,0.06702041580698381,0.012332609917169446
D3,0,32,Z2-north,-0.06339324358069653,-0.38696653622634347,-0.041053896366232134
D3,0,33,Z2-north,-0.1493874341266732,-0.36577220757809004,-0.01450778112452844
D3,0,34,Z2-north,-0.12256759467521339,-0.3747309022814487,0.015402333288815129
D3,0,35,Z2-north,-0.14773196226460517,-0.3632473671305406,-0.02224254124187519
D3,0,36,Z2-north,-0.07923884895774347,-0.38301573211572393,0.007731031897300289
D3,0,37,Z2-north,-0.1457817062691531,-0.36261021586831255,0.017234061328767147
D3,0,38,Z2-north,-0.17419092506233025,-0.35331353116532815,-0.0052555458994671955
D3,0,39,Z2-north,-0.1770436132830881,-0.35894201233680745,0.008884961497238608
D3,0,40,Z2-north,-0.13261337893173775,-0.38376823445348374,0.06143828817726105
D3,0,41,Z2-north,-0.19645067919643422,-0.37641940137586705,0.00827568634129272
D3,0,42,Z2-north,-0.19891728304760958,-0.39314650232319437,0.028770619001742936
D3,0,43,Z2-north,-0.23666468116551553,-0.3935442516154388,0.024865647835217608
D3,0,44,Z2-north,-0.09081271838349636,-0.46879705488473544,0.02328173851665838
D3,0,45,Z2-north,-0.1444776175428073,-0.471797697542353,0.030043126215890448
D3,0,46,Z2-north,-0.18480258563982233,-0.4716322757741849,-0.02327289118460496
D3,0,47,Z2-north,-0.17936335426855887,-0.48283277059669993,0.005490186272295361
D3,0,48,Z3-west,0.5016889391835804,-0.12586239587361492,0.0229102700810373
D3,0,49,Z3-west,0.5087912538911536,-0.07637732388689444,-0.02269451843928061
D3,0,50,Z3-west,0.4987692413405038,-0.09115466402338779,-0.0209934040236468
D3,0,51,Z3-west,0.49252071545555154,0.053933216759664004,0.02893353784549113
D3,0,52,Z3-west,0.4791483058919741,-0.059903875755191405,-0.011899920102144579
D3,0,53,Z3-west,0.46507725852447157,-0.06233919507394092,-0.001219603851031259
D3,0,54,Z3-west,0.455815293141832,0.023522915409634026,-0.005577379064552579
D3,0,55,Z3-west,0.4432783953901076,0.03555776697279589,-0.031952985091113106
D3,0,56,Z3-west,0.4324337614866718,0.07013027419617489,0.0020942321247523488
D3,0,57,Z3-west,0.4305144711159241,0.04877619163880209,-4.9140052591267747e-05
D3,0,58,Z3-west,0.4171885976082783,0.10693311927201693,-0.014455249128200842
D3,0,59,Z3-west,0.38615092854945,0.18502891149319445,-0.04049944917079995
D3,0,60,Z3-west,0.38274126533284947,0.19340841613902948,-0.025828751354265655
D3,0,61,Z3-west,0.3956060927023255,0.1624866563503944,0.020497458522267475
D3,0,62,Z3-west,0.40499274922351236,0.12196414396159483,0.03810217903913582
D3,0,63,Z3-west,0.3726221375095069,0.18879467573401798,-0.023951508248239106
D3,0,64,Z4-center,-0.2570402141716559,0.31831424690573384,0.0054994162387598244
D3,0,65,Z4-center,-0.3345455617985438,0.21005005213753836,-0.043065417355533375
D3,0,66,Z4-center,-0.2725848806243094,0.26770310491252247,0.03762673906503511
D3,0,67,Z4-center,-0.2717157934249199,0.25021060896428987,0.02428800652671481
D3,0,68,Z4-center,-0.2826479440973385,0.217863786328425,0.025075732746535406
D3,0,69,Z4-center,-0.2416496864556198,0.250434844593216,0.012478101004163689
D3,0,70,Z4-center,-0.24657368459627993,0.23780764693591888,0.016911172806145736
D3,0,71,Z4-center,-0.2004923777062052,0.2774125722279211,0.020450566079911914
D3,0,72,Z4-center,-0.2292080779616368,0.26060488478723115,0.028919052580187454
D3,0,73,Z4-center,-0.209356320163708,0.291294671585699,0.0054389284240881075
D3,0,74,Z4-center,-0.20535773834364884,0.3113381526299589,0.018924019265353476
D3,0,75,Z4-center,-0.2008247394825221,0.33501861866409244,-0.01479961208576408
D3,0,76,Z4-center,-0.25206008641499,0.32128598852570056,-0.028680859340032283
D3,0,77,Z4-center,-0.16766467020626785,0.3928679416231178,0.004114134032744854
D3,0,78,Z4-center,-0.25056121995504466,0.3641407569094893,-0.0255156136899648
D3,0,79,Z4-center,-0.2637410861709961,0.370602248247614,0.010936775537468746
D3,1,0,Z0-south,-0.03469359757285373,0.4534470872756242,0.01439073760115428
D3,1,1,Z0-south,-0.0029108721469470744,0.4633277315241615,-0.0027469414693410688
D3,1,2,Z0-south,-0.04970956459870979,0.4639254969697064,-0.03420015365962237
D3,1,3,Z0-south,-0.06035730113235682,0.4631366199503396,-0.043516525356953606
D3,1,4,Z0-south,-0.025892351883090692,0.46723896858007996,0.012621237836832444
D3,1,5,Z0-south,-0.13053872959632562,0.447589441062628,-0.006240574413764799
D3,1,6,Z0-south,-0.11262099089009137,0.450566596826838,0.019585195044457215
D3,1,7,Z0-south,-0.1420147317921483,0.4421955634782295,0.020767016351509016
D3,1,8,Z0-south,-0.13759319983058918,0.4452602987522124,0.03225837945691912
D3,1,9,Z0-south,-0.15913119136808063,0.44393104723302024,-0.011284831003012918
D3,1,10,Z0-south,-0.16326275620898123,0.4468210538648968,0.04879268964139172
D3,1,11,Z0-south,-0.20473848414785556,0.4400999502665446,0.016462580310161457
D3,1,12,Z0-south,-0.15542528520854626,0.46761176207436117,-0.006791697506356886
D3,1,13,Z0-south,-0.21944253207838216,0.4471931359159703,-0.00621616092466426
D3,1,14,Z0-south,-0.2140287385789985,0.4480360822483661,0.06182191535437753
D3,1,15,Z0-south,-0.20021792456661847,0.456322753810672,0.0012416066546103721
D3,1,16,Z1-east,-0.477903899160357,-0.11388842219126971,0.012068900045416164
D3,1,17,Z1-east,-0.4198762259577289,-0.23188242894588607,-0.009336908896551144
D3,1,18,Z1-east,-0.45558811777154107,-0.08107601850711899,-0.03253812093905273
D3,1,19,Z1-east,-0.4287624067886846,-0.11018020396053396,-0.04605973269560937
D3,1,20,Z1-east,-0.38346018199768594,-0.18109743933947198,-0.02704292687107146
D3,1,21,Z1-east,-0.40467318080750525,-0.019373866487155667,-0.00910729395903509
D3,1,22,Z1-east,-0.3831884750382435,-0.03984619548486179,-0.04372820783461706
D3,1,23,Z1-east,-0.3700049315508547,-0.03979176615783156,-0.035587294777338796
D3,1,24,Z1-east,-0.3461432555540478,-0.11385034941484101,-0.009383997479849748
D3,1,25,Z1-east,-0.3558497864403627,-0.04283413547758186,-0.03453075199858713
D3,1,26,Z1-east,-0.3586160670242189,-0.028338074989373907,-0.01942430724700639
D3,1,27,Z1-east,-0.3639675411527892,-0.012799673340571971,0.0010799883515246744
D3,1,28,Z1-east,-0.3662518432221473,0.05678041424528102,-0.0007353429109222542
D3,1,29,Z1-east,-0.3765643740065072,0.03296526752781237,-0.008794956544089239
D3,1,30,Z1-east,-0.3766146951268672,0.0808227457800923,-0.005120167098025652
D3,1,31,Z1-east,-0.36572753996341634,0.12513477700755038,-0.05779942165923635
D3,1,32,Z2-north,-0.15409840458098545,-0.3627266184028408,0.01141524880060274
D3,1,33,Z2-north,-0.10871067723039451,-0.37998707120905273,0.010402086076025663
D3,1,34,Z2-north,-0.1416142912936238,-0.36825192360259806,-0.00438286712857372
D3,1,35,Z2-north,-0.15398172307539815,-0.35790464946185185,0.04961858417001985
D3,1,36,Z2-north,-0.13934981042646089,-0.36225330888491947,0.04892632852080436
D3,1,37,Z2-north,-0.11285493737701824,-0.37442560205451025,0.010233232159997607
D3,1,38,Z2-north,-0.16121331636524883,-0.3591654351784358,0.014526088285845562
D3,1,39,Z2-north,-0.2279743709091463,-0.3290057031300586,-0.006759088844702665
D3,1,40,Z2-north,-0.17875645652589134,-0.3693824338482561,0.015549151617845869
D3,1,41,Z2-north,-0.13996208818447442,-0.40079240406265604,-0.01135714709088087
D3,1,42,Z2-north,-0.20361956611343301,-0.39082159598066046,0.027523784490044223
D3,1,43,Z2-north,-0.15222410917122997,-0.4316795198735095,0.044566382417668526
D3,1,44,Z2-north,-0.11299207711079817,-0.46360122249497326,0.02943407631494077
D3,1,45,Z2-north,-0.11711056852498158,-0.47957930962145223,0.025656175332696707
D3,1,46,Z2-north,-0.09095497936176988,-0.4987611217186465,0.009755094384408025
D3,1,47,Z2-north,-0.05568303200583147,-0.5095540688487677,-0.05082214308902411
D3,1,48,Z3-west,0.5162508335652927,-0.036986091671449284,-0.013233319137331723
D3,1,49,Z3-west,0.4994347788065463,-0.11732964739006913,-0.04489690823681469
D3,1,50,Z3-west,0.5062967084140837,-0.02820241632850229,-0.0197210206479439
D3,1,51,Z3-west,0.4953615479162885,-0.009717340137290309,-0.029070720352006862
D3,1,52,Z3-west,0.4772443885214941,-0.048629367136121315,-0.05644607820535552
D3,1,53,Z3-west,0.46262369077110654,0.06540957125897884,-0.04342151307468001
D3,1,54,Z3-west,0.45601034471577195,-0.01148532954603318,-0.016573137481922684
D3,1,55,Z3-west,0.4456258896774332,-0.00045295324419002136,-0.014087056133480713
D3,1,56,Z3-west,0.43619684976283746,0.04009272208253043,-0.006817707351028268
D3,1,57,Z3-west,0.4329634705950509,0.0018341894765455113,-0.01615852731552536
D3,1,58,Z3-west,0.42108429138548287,0.08336475629486834,-0.03779297759169897
D3,1,59,Z3-west,0.4124053024261167,0.12207935615264665,-0.002634468309828941
D3,1,60,Z3-west,0.413676692562877,0.11319693757088523,0.024957230882679093
D3,1,61,Z3-west,0.3880686130904887,0.18090231584279604,0.001828534315217345
D3,1,62,Z3-west,0.3766077547635869,0.19323483039351497,0.03424988698015352
D3,1,63,Z3-west,0.3931259931110411,0.14180682104071485,0.02017772885675484
D3,1,64,Z4-center,-0.27895031979956064,0.29706661161075665,0.036905587833947484
D3,1,65,Z4-center,-0.26034337246566164,0.29996230155899006,0.011846246271768557
D3,1,66,Z4-center,-0.3072077378046356,0.22971740629096382,-0.015380510308594664
D3,1,67,Z4-center,-0.267771788600343,0.2554133023372393,0.009329668526558699
D3,1,68,Z4-center,-0.24196512149303995,0.26283288810377475,0.01884237194390792
D3,1,69,Z4-center,-0.2655337201394705,0.22520687063869202,0.00644935975260541
D3,1,70,Z4-center,-0.2236029633282034,0.25804799257209765,0.032403625763492094
D3,1,71,Z4-center,-0.23989979471744705,0.2396598500896161,0.05083698605284881
D3,1,72,Z4-center,-0.20851845393917331,0.27681798013963255,0.03434269672288859
D3,1,73,Z4-center,-0.2340001185080725,0.27094465432821285,0.023348988378190327
D3,1,74,Z4-center,-0.22637011719970196,0.29595281805729223,0.025097091639274316
D3,1,75,Z4-center,-0.23838915903258773,0.3071304334956464,0.04035573111988655
D3,1,76,Z4-center,-0.21924027225266118,0.3454231060583375,-0.014076437849867451
D3,1,77,Z4-center,-0.20622997874671123,0.37364507741186437,-0.0182246887878601
D3,1,78,Z4-center,-0.18912647754668388,0.3996485314771797,0.02329568863264342
D3,1,79,Z4-center,-0.19841288315366223,0.40835224327265174,-0.030096066401510857
D3,2,0,Z0-south,-0.011243664454548608,0.4546504012464778,-0.013841699897423121
D3,2,1,Z0-south,0.03531918900255904,0.4616990654012082,0.016587150426450092
D3,2,2,Z0-south,-0.0030134608243723715,0.4676483557318616,0.012786418445775327
D3,2,3,Z0-south,-0.058469213600431225,0.4653389743814239,0.008556313501815849
D3,2,4,Z0-south,-0.1200593349096779,0.45130892384727095,0.03237243653500044
D3,2,5,Z0-south,-0.07368707381512696,0.45835112527639144,0.04358983315891307
D3,2,6,Z0-south,-0.10142062481126979,0.45296723790482885,0.024735882395329867
D3,2,7,Z0-south,-0.12026665484344151,0.44883453473570323,0.014827728596179313
D3,2,8,Z0-south,-0.1491484531832631,0.4406076063298452,0.0429988544852149
D3,2,9,Z0-south,-0.1599923206849324,0.43964117363038024,0.06035688813340889
D3,2,10,Z0-south,-0.2599023060526379,0.40040214421393006,-0.0285205631385419
D3,2,11,Z0-south,-0.08834748707256534,0.4767929939505968,0.027202796066475132
D3,2,12,Z0-south,-0.2298270527991504,0.4333914661757584,0.047066647587730825
D3,2,13,Z0-south,-0.16728998783979843,0.4692354709266444,-0.0027384566425157075
D3,2,14,Z0-south,-0.31427777938062285,0.38919158079928795,-0.011223723749347991
D3,2,15,Z0-south,-0.13058562078541902,0.48070354653070657,-0.013809798951890162
D3,2,16,Z1-east,-0.4451243981855484,-0.20813471909582315,-0.0072509817991668335
D3,2,17,Z1-east,-0.4572783197878665,-0.1441584158461724,0.016357666056010745
D3,2,18,Z1-east,-0.43775417900012425,-0.15093609790522944,-0.027967056743550822
D3,2,19,Z1-east,-0.4228968469385814,-0.13725661095056152,-0.020426879247051444
D3,2,20,Z1-east,-0.3990221022152869,-0.1460615036476769,0.004088117248707945
D3,2,21,Z1-east,-0.365304598190785,-0.17143579126228903,0.037161711286270105
D3,2,22,Z1-east,-0.3649576891405739,-0.13064401850279012,0.008444431525853835
D3,2,23,Z1-east,-0.37179023599654215,-0.03172232839606198,-0.02278604560360087
D3,2,24,Z1-east,-0.35993285517653995,-0.055588101256752225,-0.01494716024102627
D3,2,25,Z1-east,-0.3594423203967627,-0.0030170678442669185,-0.021173618367333003
D3,2,26,Z1-east,-0.35574047606243964,-0.05662795812363436,-0.005274635879874978
D3,2,27,Z1-east,-0.3632305132797,-0.02579041225507872,-0.005984804387016318
D3,2,28,Z1-east,-0.36733586493761106,0.0488188866375292,-0.006785828813933081
D3,2,29,Z1-east,-0.37139542736367814,0.07089147436719201,-0.0021501837367967624
D3,2,30,Z1-east,-0.3666406934244224,0.10443861925674214,0.0553564600119274
D3,2,31,Z1-east,-0.38803412467192744,0.04384857172621781,0.01621542155559097
D3,2,32,Z2-north,-0.08042117431355766,-0.3859591435540064,0.0038987339779774643
D3,2,33,Z2-north,-0.16286592389754695,-0.35965610485645794,0.020941969753028866
D3,2,34,Z2-north,-0.15126220255373757,-0.3640326851266654,0.016829928637341007
D3,2,35,Z2-north,-0.03203342576613033,-0.3914462717248426,-0.003433515563317613
D3,2,36,Z2-north,-0.16508874428812403,-0.3507793394410468,0.052337143761982396
D3,2,37,Z2-north,-0.19257578524878993,-0.33937602825944113,0.02782024053369203
D3,2,38,Z2-north,-0.10414352255028603,-0.3799400860099684,-0.00045628372860750943
D3,2,39,Z2-north,-0.15445080892245852,-0.3693167172684313,0.003586326087189562
D3,2,40,Z2-north,-0.21456222432450556,-0.34737434627191077,0.04396754196531938
D3,2,41,Z2-north,-0.17798028800443288,-0.38369308778780575,0.03815171738001011
D3,2,42,Z2-north,-0.21330424293359662,-0.3865118249407503,0.008361544668527454
D3,2,43,Z2-north,-0.1581887092591301,-0.4314817467067199,0.01747524691797997
D3,2,44,Z2-north,-0.09915490946548644,-0.4676831263793596,0.0006819575346495022
D3,2,45,Z2-north,-0.12423942282863454,-0.4784576238498841,0.003508105623519553
D3,2,46,Z2-north,-0.1413765693800042,-0.4869216463706363,0.007113550536908653
D3,2,47,Z2-north,-0.07982284172909315,-0.5087338270307644,-0.012126274563232675
D3,2,48,Z3-west,0.5037842995473154,-0.11333606631295812,-0.037607585294781254
D3,2,49,Z3-west,0.5106227567072468,-0.06541246506064247,-0.014236802830304152
D3,2,50,Z3-west,0.5025354064066785,-0.07044694399795559,-0.0040056562660575334
D3,2,51,Z3-west,0.4954791863906227,-0.009139849672269329,0.027192565837091287
D3,2,52,Z3-west,0.4783099159618842,-0.06637823889174382,-0.011257671262097979
D3,2,53,Z3-west,0.4625673773078698,-0.009032375107197566,-0.07832213431144641
D3,2,54,Z3-west,0.45603100554575215,0.019481304760963547,-0.0028665160584417926
D3,2,55,Z3-west,0.4385877988759439,0.0787983124290762,-0.014582609623704723
D3,2,56,Z3-west,0.42950362930620023,0.08097098226792841,-0.029865225328192357
D3,2,57,Z3-west,0.42654863922416264,0.044816577308526395,-0.061396758058695156
D3,2,58,Z3-west,0.4150389342224825,0.1120008329265092,0.029807192121999337
D3,2,59,Z3-west,0.40581917023809333,0.1369485415419771,-0.03929810590712712
D3,2,60,Z3-west,0.42177766585454424,0.07658693871819933,-0.028334738795097847
D3,2,61,Z3-west,0.39481678595576297,0.16361461722592363,-0.02600389275819759
D3,2,62,Z3-west,0.34837327778874494,0.24121803846446022,-0.02821475900159065
D3,2,63,Z3-west,0.37812902708261986,0.17911621554675672,0.00042649829019048013
D3,2,64,Z4-center,-0.268270685088825,0.30872491528578394,-0.011985043483461189
D3,2,65,Z4-center,-0.28691351920076924,0.27458709020134314,0.013377215281269228
D3,2,66,Z4-center,-0.3015743987981161,0.2373544663507181,0.0099488848803726
D3,2,67,Z4-center,-0.2885616996180993,0.23103674163027263,0.019465303137550682
D3,2,68,Z4-center,-0.2894047134656784,0.21030275137628374,-0.0009729624859307062
D3,2,69,Z4-center,-0.28334414783243433,0.2023287913012986,0.006858531538516566
D3,2,70,Z4-center,-0.23936902929958515,0.24408345164520995,0.02761852797305564
D3,2,71,Z4-center,-0.2427901480220379,0.23841172080914158,0.04226049935399345
D3,2,72,Z4-center,-0.18295734180799034,0.2943284944958504,0.03442250697334215
D3,2,73,Z4-center,-0.24853504899235287,0.2571876779407545,0.02823232485862759
D3,2,74,Z4-center,-0.2049237312662605,0.31142844191380015,0.021907861987557453
D3,2,75,Z4-center,-0.24807341318846843,0.30156112711368366,0.017537036256357164
D3,2,76,Z4-center,-0.16131045125390286,0.37612954771746,-0.009330966138232366
D3,2,77,Z4-center,-0.16924790173377469,0.39164879245390893,0.02097518575629098
D3,2,78,Z4-center,-0.1849830784426516,0.4007041994704078,0.03532516874143887
D3,2,79,Z4-center,-0.21240625411178526,0.4009544227731553,-0.03382505096589772
D3,3,0,Z0-south,-0.03434475709852247,0.4536986952078208,-0.001712199335474951
D3,3,1,Z0-south,-0.07482277686168781,0.4571783865256045,0.008836323894495957
D3,3,2,Z0-south,-0.020418884444346475,0.46721259653235014,0.012767805648273178
D3,3,3,Z0-south,-0.023340929216729034,0.4627295310866598,-0.07327211339772632
D3,3,4,Z0-south,-0.15264103811182173,0.44169174639916253,0.02740580116237945
D3,3,5,Z0-south,-0.11772880090363358,0.45117042309848354,-0.0008894961045959882
D3,3,6,Z0-south,-0.11712959292390823,0.44967201223548325,0.012371964423032678
D3,3,7,Z0-south,-0.13272575011949322,0.44549116207595774,-0.007607176966467399
D3,3,8,Z0-south,-0.23399885025507006,0.40431793033786845,0.0008801229029866686
D3,3,9,Z0-south,-0.16591720901280949,0.4405313745643157,0.03047041109456128
D3,3,10,Z0-south,-0.16657949905288494,0.4471221853200731,0.03189874910123636
D3,3,11,Z0-south,-0.17432878134180096,0.45146082374197594,0.040858662341591634
D3,3,12,Z0-south,-0.17873444834227303,0.45829918470826436,0.02966076093070158
D3,3,13,Z0-south,-0.2936696396923948,0.4023090519396906,-0.008996432754099448
D3,3,14,Z0-south,-0.15746006178128713,0.474702595312295,0.015177486612433455
D3,3,15,Z0-south,-0.1803812174484185,0.4620239481534707,0.048121744302439984
D3,3,16,Z1-east,-0.4677117329046234,-0.1492559221237446,-0.021835120895948634
D3,3,17,Z1-east,-0.4557359147595599,-0.1468872823266274,0.02969151621351096
D3,3,18,Z1-east,-0.4154182459072713,-0.19644063636550824,-0.06349283815885665
D3,3,19,Z1-east,-0.42297262024990645,-0.13474733363566804,-0.03218223722813285
D3,3,20,Z1-east,-0.3997857293427365,-0.13969403938245306,-0.035017989400824234
D3,3,21,Z1-east,-0.38832181195655036,-0.0947306766422712,-0.06671538077880634
D3,3,22,Z1-east,-0.3810400908123295,-0.06241977570422297,-0.03529169380953667
D3,3,23,Z1-east,-0.3738182336685898,-0.0024341356218272187,0.002737286275049877
D3,3,24,Z1-east,-0.3585931750729956,-0.06291899954240406,-0.017811488533776565
D3,3,25,Z1-east,-0.3485169726497126,-0.09026541547351932,-0.006654400786230585
D3,3,26,Z1-east,-0.35945644230004126,-0.008049430984295614,-0.022629769859074278
D3,3,27,Z1-east,-0.3596736872754698,0.03836530777007219,-0.04243007031159851
D3,3,28,Z1-east,-0.3638859035119226,0.05945411268156531,-0.03764606945276272
D3,3,29,Z1-east,-0.3762745904889795,0.00445492790702362,-0.036910351724134705
D3,3,30,Z1-east,-0.3813521642148887,0.03180526362534164,-0.04422796611185209
D3,3,31,Z1-east,-0.3755250607159166,0.10827296424585842,-0.0037433990284299057
D3,3,32,Z2-north,-0.11177476865826019,-0.37112883463436686,0.07222890759158695
D3,3,33,Z2-north,-0.14584241862419756,-0.36738632304590624,-0.008582982774717918
D3,3,34,Z2-north,-0.130720869466048,-0.372056775830216,0.013004080311220578
D3,3,35,Z2-north,-0.17105496483282567,-0.35327639853661474,0.014286297132454218
D3,3,36,Z2-north,-0.16238871560305002,-0.35378184059163775,0.03883206663150762
D3,3,37,Z2-north,-0.18039799009793112,-0.3465263141079201,0.02028709452088595
D3,3,38,Z2-north,-0.16706396215258223,-0.3564716902805942,0.014768785314366317
D3,3,39,Z2-north,-0.11909070314128856,-0.38096069025766954,0.03080760732756338
D3,3,40,Z2-north,-0.20182700686698107,-0.3576343920732299,0.0015906624141666104
D3,3,41,Z2-north,-0.17920055945393576,-0.38501952406630724,0.00021829447213117525
D3,3,42,Z2-north,-0.17010163556003843,-0.4074550282449001,0.0024165759858407743
D3,3,43,Z2-north,-0.17914352166687175,-0.42021616316593535,0.05321207186237875
D3,3,44,Z2-north,-0.1889495556390559,-0.43887377163232133,-0.01573358936111835
D3,3,45,Z2-north,-0.19922879881191102,-0.45025901709675575,0.04409242629932808
D3,3,46,Z2-north,-0.1282327495397202,-0.48942756390034714,0.033876958471007024
D3,3,47,Z2-north,-0.13976409572942394,-0.49563832773189276,0.011725399350457355
D3,3,48,Z3-west,0.48672701482590175,-0.1761628809143143,0.011021220259767261
D3,3,49,Z3-west,0.5126342700739621,-0.044638997048250584,-0.020749503505118838
D3,3,50,Z3-west,0.4996206820392115,-0.08884725841409447,-0.002447579226654062
D3,3,51,Z3-west,0.49428785786614315,-0.028756699168795197,-0.03428064255764052
D3,3,52,Z3-west,0.48135271595781437,-0.004963275785045296,-0.03985110038125561
D3,3,53,Z3-west,0.4669274471286795,-0.010502168427404035,-0.0453098515653616
D3,3,54,Z3-west,0.45045323572671325,0.03772615135910501,-0.06340848598994331
D3,3,55,Z3-west,0.4408816876835919,0.054342190260198486,-0.03809655746842777
D3,3,56,Z3-west,0.42873723447124834,0.08913673617687681,-0.012673802989409122
D3,3,57,Z3-west,0.4294591951590412,0.032318674148627935,-0.047351157539992084
D3,3,58,Z3-west,0.4152873854085479,0.10600385485200114,-0.044604287641567986
D3,3,59,Z3-west,0.42400473966317875,0.07059419600888445,-0.014996110299546395
D3,3,60,Z3-west,0.4114160213472402,0.11091420460354628,-0.05476963222890041
D3,3,61,Z3-west,0.41032598783315977,0.1222956253747185,-0.0016135687008500543
D3,3,62,Z3-west,0.38065090554122794,0.18722640199294138,0.019932834491220186
D3,3,63,Z3-west,0.40613975882414954,0.09635179460578391,-0.028830360274178624
D3,3,64,Z4-center,-0.27350756434011414,0.3042963498571113,0.004606384256569784
D3,3,65,Z4-center,-0.2509291907349245,0.3080747156268198,0.004571468326712402
D3,3,66,Z4-center,-0.26525320098831573,0.27612108558923404,0.02794863996543251
D3,3,67,Z4-center,-0.2877196465168692,0.2324084995437868,0.015113664144401628
D3,3,68,Z4-center,-0.26536112627682884,0.2399173386099252,-0.00253483017356948
D3,3,69,Z4-center,-0.25783297906621794,0.2338357062967949,0.010531036117874093
D3,3,70,Z4-center,-0.21522124168029744,0.26613422504644413,0.022123246388884743
D3,3,71,Z4-center,-0.23966355500642383,0.24484372933847542,0.01364122453074712
D3,3,72,Z4-center,-0.245898616471306,0.24589875052692267,0.018847691815319534
D3,3,73,Z4-center,-0.2454967180847814,0.26157678495890235,-0.004602543783285951
D3,3,74,Z4-center,-0.2814928608101866,0.24445499833075546,0.021561252046597534
D3,3,75,Z4-center,-0.18847614005406288,0.3395304272389865,0.04452991092446945
D3,3,76,Z4-center,-0.24427539114486618,0.32727754531461695,0.0282932305121395
D3,3,77,Z4-center,-0.2619691253618557,0.33732710631260066,0.007495865081041275
D3,3,78,Z4-center,-0.15298212876643302,0.4149225028998388,0.021592757938145413
D3,3,79,Z4-center,-0.20679571381540973,0.40466754773399727,0.022465719630766268
D3,4,0,Z0-south,0.02675113433323828,0.4540946057662676,-0.010366572522441997
D3,4,1,Z0-south,0.007377517081415208,0.46310206536336374,0.01306349728509204
D3,4,2,Z0-south,-0.033884846973128546,0.4666015070359453,-0.0015520434647602332
D3,4,3,Z0-south,-0.04571548563668104,0.4668418206498818,0.0010145853614931255
D3,4,4,Z0-south,-0.056011363726858,0.4616813434383076,0.053432457783689546
D3,4,5,Z0-south,-0.18997183668216278,0.4258208902429663,0.001697982533906739
D3,4,6,Z0-south,-0.18176463302143608,0.4262013693090241,0.03730062481794838
D3,4,7,Z0-south,-0.2208586761579192,0.40784133768138076,0.03198840130425196
D3,4,8,Z0-south,-0.09700072260608061,0.4560130978048873,0.02953201269817196
D3,4,9,Z0-south,-0.09325221365508529,0.4596496717979791,0.05050803934854042
D3,4,10,Z0-south,-0.25982464671973127,0.3974304394803262,0.05678650399322982
D3,4,11,Z0-south,-0.19807005941195455,0.4395711259475429,0.0585004825962947
D3,4,12,Z0-south,-0.15380685366830438,0.4679322751677242,0.015708089905483114
D3,4,13,Z0-south,-0.220366855405832,0.44534166133389297,0.03584159693548794
D3,4,14,Z0-south,-0.21009172468606607,0.4541188879009598,0.0020208964089123427
D3,4,15,Z0-south,-0.23859888755735592,0.43718079256420683,-0.016209257217040918
D3,4,16,Z1-east,-0.4669378451580972,-0.15252557524067156,-0.01460703757819748
D3,4,17,Z1-east,-0.409528496347384,-0.24730565724994458,0.035763199209745355
D3,4,18,Z1-east,-0.4582307665586418,-0.07090474199684027,-0.013771902093308697
D3,4,19,Z1-east,-0.4281466296098535,-0.11769631905005862,-0.03060094494931498
D3,4,20,Z1-east,-0.4069773040198905,-0.12217488965858858,0.003476198552984089
D3,4,21,Z1-east,-0.3902017768284738,-0.09364630907884414,-0.056494379601811806
D3,4,22,Z1-east,-0.3636121697321222,-0.1317735439665375,-0.027481011451132575
D3,4,23,Z1-east,-0.369915153276168,-0.050937266757681565,-0.017934988358158765
D3,4,24,Z1-east,-0.35432410709697426,-0.0847453240329436,-0.011737632666823261
