condition,seed_index,time_index,zone,path_count,bounce_0,bounce_1,bounce_2,bounce_3,reconstruction_nrmse
D4,4,20,Z1-east,58,1,6,17,34,1.0592417254429165e-07
D4,4,21,Z1-east,58,1,6,17,34,9.184761751157566e-08
D4,4,22,Z1-east,58,1,6,17,34,1.0557373997244213e-07
D4,4,23,Z1-east,46,1,5,13,27,9.139037615568668e-08
D4,4,24,Z1-east,46,1,5,13,27,9.651331822624343e-08
D4,4,25,Z1-east,55,1,5,15,34,7.089657572123542e-08
D4,4,26,Z1-east,50,1,5,14,30,9.707433434869017e-08
D4,4,27,Z1-east,49,1,5,14,29,9.749891205501626e-08
D4,4,28,Z1-east,48,1,5,14,28,1.0313070220036025e-07
D4,4,29,Z1-east,45,1,5,13,26,1.215727110093212e-07
D4,4,30,Z1-east,46,1,6,13,26,8.932117623317026e-08
D4,4,31,Z1-east,50,1,6,14,29,9.932128364198434e-08
D4,4,32,Z2-north,65,1,6,19,39,8.641356430416636e-08
D4,4,33,Z2-north,62,1,6,18,37,1.0248499648923826e-07
D4,4,34,Z2-north,62,1,6,18,37,1.230883981406805e-07
D4,4,35,Z2-north,63,1,6,18,38,8.535151607702574e-08
D4,4,36,Z2-north,61,1,6,18,36,9.179321835972587e-08
D4,4,37,Z2-north,62,1,6,18,37,9.731719785577297e-08
D4,4,38,Z2-north,62,1,6,18,37,9.768953646016598e-08
D4,4,39,Z2-north,62,1,6,18,37,8.691080211065128e-08
D4,4,40,Z2-north,59,1,6,17,35,8.654964034349177e-08
D4,4,41,Z2-north,63,1,6,18,38,9.703703085506277e-08
D4,4,42,Z2-north,59,1,6,17,35,1.0144394479993935e-07
D4,4,43,Z2-north,63,1,6,18,38,1.0499645242134648e-07
D4,4,44,Z2-north,63,1,6,18,38,9.067337458645852e-08
D4,4,45,Z2-north,62,1,6,18,37,7.718032435377609e-08
D4,4,46,Z2-north,64,1,6,19,38,9.986305116171934e-08
D4,4,47,Z2-north,62,1,6,18,37,1.0053265242504494e-07
D4,4,48,Z3-west,62,1,6,18,37,9.515586185671054e-08
D4,4,49,Z3-west,62,1,6,18,37,9.076124030116262e-08
D4,4,50,Z3-west,46,0,3,13,30,9.172109116661886e-08
D4,4,51,Z3-west,50,0,3,14,33,1.585871984843834e-07
D4,4,52,Z3-west,45,0,3,13,29,2.1993581356127834e-07
D4,4,53,Z3-west,49,0,3,14,32,1.4289015837221086e-07
D4,4,54,Z3-west,61,1,6,18,36,7.849028094142341e-08
D4,4,55,Z3-west,41,0,2,11,28,7.588894135324153e-08
D4,4,56,Z3-west,42,0,2,11,29,9.41033704293659e-08
D4,4,57,Z3-west,43,0,2,11,30,1.0928965821221936e-07
D4,4,58,Z3-west,41,0,2,11,28,1.2554465911307489e-07
D4,4,59,Z3-west,40,0,2,11,27,1.3041895385867974e-07
D4,4,60,Z3-west,42,0,2,11,29,1.5841587241993693e-07
D4,4,61,Z3-west,42,0,2,11,29,1.1687912149227486e-07
D4,4,62,Z3-west,42,0,2,11,29,3.881233965330466e-07
D4,4,63,Z3-west,42,0,2,11,29,1.2583871011884185e-07
D4,4,64,Z4-center,53,1,5,15,32,1.0064407263143949e-07
D4,4,65,Z4-center,61,1,6,18,36,9.74722595969979e-08
D4,4,66,Z4-center,58,1,6,17,34,9.20999596587535e-08
D4,4,67,Z4-center,61,1,6,17,37,1.0184846388483493e-07
D4,4,68,Z4-center,62,1,6,18,37,9.534920764053822e-08
D4,4,69,Z4-center,63,1,6,18,38,9.633085085170023e-08
D4,4,70,Z4-center,61,1,6,18,36,9.048312676895875e-08
D4,4,71,Z4-center,63,1,6,18,38,9.856617566583736e-08
D4,4,72,Z4-center,57,1,6,16,34,8.42520151422832e-08
D4,4,73,Z4-center,67,1,7,20,39,8.810975771211815e-08
D4,4,74,Z4-center,63,1,6,18,38,8.477021395947304e-08
D4,4,75,Z4-center,58,1,6,17,34,8.480659374754396e-08
D4,4,76,Z4-center,55,1,6,16,32,8.490918901316036e-08
D4,4,77,Z4-center,55,1,6,16,32,9.065412598374678e-08
D4,4,78,Z4-center,53,1,6,16,30,1.0746535394901002e-07
D4,4,79,Z4-center,64,1,6,18,39,1.0864049926340158e-07
D5,0,0,Z0-south,61,1,6,17,37,9.589018645783653e-08
D5,0,1,Z0-south,59,1,6,17,35,9.937308220742125e-08
D5,0,2,Z0-south,61,1,6,18,36,9.424896063592314e-08
D5,0,3,Z0-south,60,1,6,17,36,8.987878175048536e-08
D5,0,4,Z0-south,59,1,6,17,35,8.299974751935224e-08
D5,0,5,Z0-south,60,1,6,18,35,1.0554389007211284e-07
D5,0,6,Z0-south,62,1,6,18,37,8.57425632716513e-08
D5,0,7,Z0-south,62,1,6,18,37,1.3783302676984022e-07
D5,0,8,Z0-south,63,1,6,18,38,9.68055573480342e-08
D5,0,9,Z0-south,63,1,6,18,38,1.3387442265866412e-07
D5,0,10,Z0-south,67,1,7,20,39,8.815914753768084e-08
D5,0,11,Z0-south,70,1,7,21,41,1.4046692342617462e-07
D5,0,12,Z0-south,63,1,6,18,38,7.872824880905682e-08
D5,0,13,Z0-south,69,1,7,21,40,8.23761041601756e-08
D5,0,14,Z0-south,66,1,7,20,38,1.5456500079835678e-07
D5,0,15,Z0-south,60,1,7,19,33,9.233420428245154e-08
D5,0,16,Z1-east,59,1,6,18,34,7.863711459776823e-08
D5,0,17,Z1-east,59,1,6,18,34,8.551509012022507e-08
D5,0,18,Z1-east,58,1,6,17,34,9.53606402731566e-08
D5,0,19,Z1-east,58,1,6,17,34,1.0459680055419085e-07
D5,0,20,Z1-east,50,1,5,14,30,9.727084204769199e-08
D5,0,21,Z1-east,46,1,5,13,27,7.760407072510134e-08
D5,0,22,Z1-east,50,1,5,14,30,9.733937389455605e-08
D5,0,23,Z1-east,51,1,5,14,31,1.0055050125856724e-07
D5,0,24,Z1-east,46,1,5,13,27,9.387054689113938e-08
D5,0,25,Z1-east,47,1,5,13,28,7.93311727420587e-08
D5,0,26,Z1-east,53,1,6,16,30,9.795915900667751e-08
D5,0,27,Z1-east,48,1,6,15,26,1.0703574560011475e-07
D5,0,28,Z1-east,47,1,5,14,27,1.113870595759181e-07
D5,0,29,Z1-east,43,1,5,13,24,1.2788656533757603e-07
D5,0,30,Z1-east,48,1,6,14,27,7.834404414097662e-08
D5,0,31,Z1-east,48,1,6,14,27,9.262709710355921e-08
D5,0,32,Z2-north,48,1,5,14,28,9.712638870951196e-08
D5,0,33,Z2-north,62,1,6,18,37,1.0082305834657745e-07
D5,0,34,Z2-north,58,1,6,17,34,1.1790496046160115e-07
D5,0,35,Z2-north,63,1,6,18,38,7.526444534278198e-08
D5,0,36,Z2-north,61,1,6,18,36,1.0937785788200927e-07
D5,0,37,Z2-north,62,1,6,18,37,8.960657993384302e-08
D5,0,38,Z2-north,58,1,6,17,34,8.206080082118206e-08
D5,0,39,Z2-north,58,1,6,17,34,1.0570794017894514e-07
D5,0,40,Z2-north,63,1,6,18,38,8.760859770973184e-08
D5,0,41,Z2-north,59,1,6,17,35,1.0328460575692588e-07
D5,0,42,Z2-north,62,1,6,18,37,9.978758441775426e-08
D5,0,43,Z2-north,63,1,6,18,38,1.0499645242134648e-07
D5,0,44,Z2-north,63,1,6,18,38,9.067337458645852e-08
D5,0,45,Z2-north,63,1,6,18,38,8.215742752781807e-08
D5,0,46,Z2-north,63,1,6,18,38,1.042058173084115e-07
D5,0,47,Z2-north,61,1,6,18,36,9.199209216603776e-08
D5,0,48,Z3-west,58,1,6,17,34,9.688380941952346e-08
D5,0,49,Z3-west,49,0,3,14,32,8.936852680108132e-08
D5,0,50,Z3-west,61,1,6,18,36,9.80389316396213e-08
D5,0,51,Z3-west,43,0,2,11,30,1.474454762728783e-07
D5,0,52,Z3-west,49,0,3,14,32,3.850595930998679e-07
D5,0,53,Z3-west,48,0,3,14,31,1.6566983163102122e-07
D5,0,54,Z3-west,41,0,2,11,28,1.0564008334768005e-07
D5,0,55,Z3-west,41,0,2,11,28,7.130363144369767e-08
D5,0,56,Z3-west,42,0,2,11,29,1.0499528713125983e-07
D5,0,57,Z3-west,41,0,2,11,28,1.0683197615435347e-07
D5,0,58,Z3-west,36,0,2,9,25,2.0062705630152777e-07
D5,0,59,Z3-west,34,0,1,8,25,1.0152997731438518e-07
D5,0,60,Z3-west,42,0,2,11,29,1.3617571426038921e-07
D5,0,61,Z3-west,42,0,2,11,29,9.744656637167282e-08
D5,0,62,Z3-west,42,0,2,11,29,2.552953901613364e-07
D5,0,63,Z3-west,41,0,2,11,28,8.529206496632469e-08
D5,0,64,Z4-center,60,1,6,17,36,9.25964300790838e-08
D5,0,65,Z4-center,61,1,6,18,36,1.132622671207173e-07
D5,0,66,Z4-center,58,1,6,17,34,9.50529042142989e-08
D5,0,67,Z4-center,57,1,5,16,35,1.0674875028371389e-07
D5,0,68,Z4-center,62,1,6,18,37,8.424073882906669e-08
D5,0,69,Z4-center,57,1,5,16,35,9.780333698472532e-08
D5,0,70,Z4-center,59,1,6,17,35,8.794359729336065e-08
D5,0,71,Z4-center,63,1,6,18,38,9.806595357986225e-08
D5,0,72,Z4-center,62,1,6,18,37,9.530877065344612e-08
D5,0,73,Z4-center,64,1,6,18,39,7.904223053856185e-08
D5,0,74,Z4-center,69,1,7,21,40,7.812691649178305e-08
D5,0,75,Z4-center,67,1,7,21,38,8.510941995609755e-08
D5,0,76,Z4-center,58,1,6,17,34,9.047609950130209e-08
D5,0,77,Z4-center,55,1,6,16,32,8.650570748613973e-08
D5,0,78,Z4-center,61,1,6,18,36,1.1779242470311146e-07
D5,0,79,Z4-center,62,1,6,18,37,8.634705039867185e-08
D5,1,0,Z0-south,61,1,6,17,37,1.0024938745800682e-07
D5,1,1,Z0-south,63,1,6,18,38,9.134662803944593e-08
D5,1,2,Z0-south,61,1,6,18,36,9.424896063592314e-08
D5,1,3,Z0-south,61,1,6,17,37,8.840109444463451e-08
D5,1,4,Z0-south,57,1,6,17,33,8.302789922254306e-08
D5,1,5,Z0-south,59,1,6,18,34,1.1330604365866748e-07
D5,1,6,Z0-south,62,1,6,18,37,8.57425632716513e-08
D5,1,7,Z0-south,61,1,6,18,36,1.3815464683375467e-07
D5,1,8,Z0-south,63,1,6,18,38,1.0601600308746129e-07
D5,1,9,Z0-south,62,1,6,18,37,1.1936985799820832e-07
D5,1,10,Z0-south,48,0,3,13,32,8.6238465257793e-08
D5,1,11,Z0-south,48,0,3,13,32,1.0886526524700457e-07
D5,1,12,Z0-south,63,1,6,18,38,7.835964765945391e-08
D5,1,13,Z0-south,65,1,6,19,39,8.632216719206554e-08
D5,1,14,Z0-south,65,1,7,20,37,1.1393321841524084e-07
D5,1,15,Z0-south,60,1,7,19,33,8.474547286141387e-08
D5,1,16,Z1-east,58,1,6,17,34,7.839858540137357e-08
D5,1,17,Z1-east,63,1,6,19,37,8.265570983212456e-08
D5,1,18,Z1-east,57,1,6,17,33,8.671922557823564e-08
D5,1,19,Z1-east,57,1,6,17,33,1.0479794099182982e-07
D5,1,20,Z1-east,58,1,6,17,34,1.0592417254429165e-07
D5,1,21,Z1-east,46,1,5,13,27,9.183438720583581e-08
D5,1,22,Z1-east,46,1,5,13,27,9.341220419400997e-08
D5,1,23,Z1-east,46,1,5,13,27,9.65395159369109e-08
D5,1,24,Z1-east,56,1,6,17,32,7.256531375787745e-08
D5,1,25,Z1-east,47,1,5,13,28,8.097811843299496e-08
D5,1,26,Z1-east,59,1,6,17,35,8.597802292342749e-08
D5,1,27,Z1-east,59,1,6,17,35,1.0940542694015676e-07
D5,1,28,Z1-east,47,1,5,14,27,1.0495615043737416e-07
D5,1,29,Z1-east,45,1,5,13,26,1.0615259782298381e-07
D5,1,30,Z1-east,47,1,6,14,26,1.2759298329001467e-07
D5,1,31,Z1-east,48,1,6,14,27,8.129742212759083e-08
D5,1,32,Z2-north,62,1,6,18,37,8.282249552848953e-08
D5,1,33,Z2-north,61,1,6,18,36,1.0360700031242231e-07
D5,1,34,Z2-north,58,1,6,17,34,1.1790496046160115e-07
D5,1,35,Z2-north,65,1,6,19,39,7.905304499900012e-08
D5,1,36,Z2-north,61,1,6,18,36,1.0860417631874952e-07
D5,1,37,Z2-north,61,1,6,18,36,1.0109791048762418e-07
D5,1,38,Z2-north,62,1,6,18,37,8.227898717905191e-08
D5,1,39,Z2-north,63,1,6,18,38,8.674410878484196e-08
D5,1,40,Z2-north,62,1,6,18,37,8.636515502757902e-08
D5,1,41,Z2-north,63,1,6,18,38,9.703703085506277e-08
D5,1,42,Z2-north,63,1,6,18,38,8.92194620405462e-08
D5,1,43,Z2-north,64,1,6,18,39,1.0198999689237098e-07
D5,1,44,Z2-north,63,1,6,18,38,9.067337458645852e-08
D5,1,45,Z2-north,63,1,6,18,38,8.215742752781807e-08
D5,1,46,Z2-north,63,1,6,18,38,1.042058173084115e-07
D5,1,47,Z2-north,62,1,6,18,37,1.0053265242504494e-07
D5,1,48,Z3-west,38,0,1,9,28,8.012079177888154e-08
D5,1,49,Z3-west,49,0,3,14,32,7.811188851292172e-08
D5,1,50,Z3-west,41,0,2,11,28,1.1997684623565874e-07
D5,1,51,Z3-west,41,0,2,11,28,1.8978987270656944e-07
D5,1,52,Z3-west,49,0,3,14,32,3.578955443117593e-07
D5,1,53,Z3-west,41,0,2,11,28,9.605894035757956e-08
D5,1,54,Z3-west,41,0,2,11,28,1.0030625929857706e-07
D5,1,55,Z3-west,47,0,3,13,31,6.800135565754317e-08
D5,1,56,Z3-west,41,0,2,11,28,9.725191318921134e-08
D5,1,57,Z3-west,47,0,3,13,31,1.7122232520705438e-07
D5,1,58,Z3-west,54,1,5,14,34,9.657218669190115e-08
D5,1,59,Z3-west,54,1,5,15,33,1.068973460860434e-07
D5,1,60,Z3-west,42,0,2,11,29,1.1004565436678604e-07
D5,1,61,Z3-west,42,0,2,11,29,9.669192024830409e-08
D5,1,62,Z3-west,42,0,2,11,29,2.4852408841979923e-07
D5,1,63,Z3-west,42,0,2,11,29,8.696446229805588e-08
D5,1,64,Z4-center,54,1,5,15,33,1.0532003358321163e-07
D5,1,65,Z4-center,58,1,6,17,34,1.0815777073958088e-07
D5,1,66,Z4-center,56,1,5,16,34,8.782183158473345e-08
D5,1,67,Z4-center,61,1,6,18,36,9.064309125506043e-08
D5,1,68,Z4-center,61,1,6,17,37,9.117629673482952e-08
D5,1,69,Z4-center,59,1,6,17,35,8.836293119429683e-08
D5,1,70,Z4-center,62,1,6,18,37,9.14184425937492e-08
D5,1,71,Z4-center,65,1,6,19,39,1.092917472078625e-07
D5,1,72,Z4-center,57,1,6,17,33,9.774555564945331e-08
D5,1,73,Z4-center,66,1,6,19,40,8.14778999824739e-08
D5,1,74,Z4-center,51,1,5,14,31,5.5621459438270904e-08
D5,1,75,Z4-center,53,1,5,15,32,8.162388098753581e-08
D5,1,76,Z4-center,55,1,6,16,32,8.414701113679257e-08
D5,1,77,Z4-center,54,1,6,16,31,9.34004518171605e-08
D5,1,78,Z4-center,55,1,6,16,32,9.933348366075734e-08
D5,1,79,Z4-center,58,1,6,17,34,1.1094345353512836e-07
D5,2,0,Z0-south,61,1,6,17,37,1.0833769437113006e-07
D5,2,1,Z0-south,58,1,6,17,34,1.050530258339677e-07
D5,2,2,Z0-south,61,1,6,18,36,9.424896063592314e-08
D5,2,3,Z0-south,61,1,6,17,37,8.840109444463451e-08
D5,2,4,Z0-south,58,1,6,17,34,7.893060427477394e-08
D5,2,5,Z0-south,60,1,6,18,35,1.0554389007211284e-07
D5,2,6,Z0-south,62,1,6,18,37,8.57425632716513e-08
D5,2,7,Z0-south,61,1,6,18,36,1.3815464683375467e-07
D5,2,8,Z0-south,63,1,6,18,38,9.475930795588283e-08
D5,2,9,Z0-south,62,1,6,18,37,1.1936985799820832e-07
D5,2,10,Z0-south,53,1,5,15,32,7.896953491126624e-08
D5,2,11,Z0-south,70,1,7,21,41,1.1799128429856864e-07
D5,2,12,Z0-south,65,1,6,19,39,9.191681016318398e-08
D5,2,13,Z0-south,59,1,6,17,35,9.184121552152646e-08
D5,2,14,Z0-south,62,1,6,18,37,1.216887994814897e-07
D5,2,15,Z0-south,59,1,6,17,35,9.906521825087111e-08
D5,2,16,Z1-east,58,1,6,17,34,7.839858540137357e-08
D5,2,17,Z1-east,59,1,6,18,34,8.43735818989444e-08
D5,2,18,Z1-east,59,1,6,17,35,8.799716511020961e-08
D5,2,19,Z1-east,58,1,6,17,34,1.0459680055419085e-07
D5,2,20,Z1-east,58,1,6,17,34,1.0592417254429165e-07
D5,2,21,Z1-east,58,1,6,17,34,8.618115288072659e-08
D5,2,22,Z1-east,50,1,5,14,30,9.802347022969116e-08
D5,2,23,Z1-east,47,1,5,13,28,8.495148762222016e-08
D5,2,24,Z1-east,46,1,5,13,27,9.656694288651124e-08
D5,2,25,Z1-east,47,1,5,13,28,7.735420126664394e-08
D5,2,26,Z1-east,50,1,6,15,28,1.3960143974145467e-07
D5,2,27,Z1-east,53,1,6,16,30,1.643021931840849e-07
D5,2,28,Z1-east,47,1,5,14,27,1.0521768700755274e-07
D5,2,29,Z1-east,49,1,6,14,28,9.31782508928336e-08
D5,2,30,Z1-east,46,1,6,13,26,8.445763910458481e-08
D5,2,31,Z1-east,47,1,6,13,27,9.016032720410294e-08
D5,2,32,Z2-north,54,1,5,16,32,8.511812410461062e-08
D5,2,33,Z2-north,62,1,6,18,37,9.111326448874024e-08
D5,2,34,Z2-north,61,1,6,18,36,1.223549332962648e-07
D5,2,35,Z2-north,51,1,5,14,31,8.301323362047697e-08
D5,2,36,Z2-north,65,1,6,19,39,1.0570289532552124e-07
D5,2,37,Z2-north,62,1,6,18,37,9.500663367134621e-08
D5,2,38,Z2-north,62,1,6,18,37,8.227898717905191e-08
D5,2,39,Z2-north,63,1,6,18,38,8.570821563580466e-08
D5,2,40,Z2-north,62,1,6,18,37,9.671807532640742e-08
D5,2,41,Z2-north,62,1,6,18,37,9.803691369825174e-08
D5,2,42,Z2-north,62,1,6,18,37,9.978758441775426e-08
D5,2,43,Z2-north,60,1,6,17,36,1.0147417839334594e-07
D5,2,44,Z2-north,63,1,6,18,38,9.067337458645852e-08
D5,2,45,Z2-north,63,1,6,18,38,8.215742752781807e-08
D5,2,46,Z2-north,64,1,6,19,38,1.0481145551466398e-07
D5,2,47,Z2-north,62,1,6,18,37,1.0053265242504494e-07
D5,2,48,Z3-west,48,0,3,14,31,8.673816154214364e-08
D5,2,49,Z3-west,50,0,3,14,33,9.352592655886838e-08
D5,2,50,Z3-west,50,0,3,14,33,9.330860706313615e-08
D5,2,51,Z3-west,46,0,3,13,30,8.839225529300165e-08
D5,2,52,Z3-west,48,0,3,14,31,3.972043032263173e-07
D5,2,53,Z3-west,45,0,3,13,29,3.0416975960179116e-07
D5,2,54,Z3-west,41,0,2,11,28,9.208552853579022e-08
D5,2,55,Z3-west,41,0,2,11,28,7.958063719115671e-08
D5,2,56,Z3-west,42,0,2,11,29,1.1615904327300086e-07
D5,2,57,Z3-west,41,0,2,11,28,9.924399080318835e-08
D5,2,58,Z3-west,31,0,1,7,23,1.0402811767562525e-07
D5,2,59,Z3-west,42,0,2,11,29,1.8417068758935784e-07
D5,2,60,Z3-west,42,0,2,11,29,1.3537595577872708e-07
D5,2,61,Z3-west,42,0,2,11,29,1.4229217981664988e-07
D5,2,62,Z3-west,45,0,2,12,31,3.7419255249915295e-07
D5,2,63,Z3-west,41,0,2,11,28,1.0896565072471276e-07
D5,2,64,Z4-center,63,1,6,18,38,1.0316733778381604e-07
D5,2,65,Z4-center,55,1,5,16,33,1.0809357320340496e-07
D5,2,66,Z4-center,56,1,5,16,34,9.636043785121728e-08
D5,2,67,Z4-center,58,1,6,17,34,8.932704531616764e-08
D5,2,68,Z4-center,63,1,6,18,38,9.120604005374844e-08
D5,2,69,Z4-center,62,1,6,18,37,7.958257697282534e-08
D5,2,70,Z4-center,62,1,6,18,37,1.0114396786775615e-07
D5,2,71,Z4-center,60,1,6,18,35,9.290679514606381e-08
D5,2,72,Z4-center,61,1,6,17,37,1.005047067792475e-07
D5,2,73,Z4-center,66,1,6,19,40,7.98054031747597e-08
D5,2,74,Z4-center,68,1,7,21,39,8.705035270395456e-08
D5,2,75,Z4-center,57,1,6,17,33,8.542966156710463e-08
D5,2,76,Z4-center,59,1,6,17,35,8.990905087102874e-08
D5,2,77,Z4-center,56,1,6,16,33,8.516848737372129e-08
D5,2,78,Z4-center,58,1,6,17,34,1.1871739502566925e-07
D5,2,79,Z4-center,58,1,6,17,34,1.0601871025528453e-07
D5,3,0,Z0-south,61,1,6,17,37,1.0443351783351318e-07
D5,3,1,Z0-south,62,1,6,18,37,1.0359672586446322e-07
D5,3,2,Z0-south,61,1,6,18,36,9.424896063592314e-08
D5,3,3,Z0-south,61,1,6,17,37,8.840109444463451e-08
D5,3,4,Z0-south,59,1,6,17,35,8.299974751935224e-08
D5,3,5,Z0-south,60,1,6,18,35,1.052717735205988e-07
D5,3,6,Z0-south,62,1,6,18,37,8.57425632716513e-08
D5,3,7,Z0-south,61,1,6,18,36,1.3815464683375467e-07
D5,3,8,Z0-south,62,1,6,18,37,9.79706911152789e-08
D5,3,9,Z0-south,62,1,6,18,37,1.1936985799820832e-07
D5,3,10,Z0-south,43,0,2,11,30,7.517974154325202e-08
D5,3,11,Z0-south,43,0,2,11,30,4.710427958798391e-07
D5,3,12,Z0-south,63,1,6,18,38,8.158711040096023e-08
D5,3,13,Z0-south,66,1,7,20,38,9.490461394534577e-08
D5,3,14,Z0-south,59,1,6,17,35,1.3884879024317343e-07
D5,3,15,Z0-south,61,1,7,19,34,7.711487626238522e-08
D5,3,16,Z1-east,58,1,6,17,34,7.839858540137357e-08
D5,3,17,Z1-east,59,1,6,18,34,8.287336328294259e-08
D5,3,18,Z1-east,59,1,6,17,35,9.277010803998564e-08
D5,3,19,Z1-east,58,1,6,17,34,1.0459680055419085e-07
D5,3,20,Z1-east,58,1,6,17,34,1.0592417254429165e-07
D5,3,21,Z1-east,50,1,5,14,30,7.979598137808352e-08
D5,3,22,Z1-east,46,1,5,13,27,9.100953235474663e-08
D5,3,23,Z1-east,47,1,5,13,28,9.00043133356121e-08
D5,3,24,Z1-east,46,1,5,13,27,9.619373031455325e-08
D5,3,25,Z1-east,49,1,5,14,29,7.669358126349834e-08
D5,3,26,Z1-east,59,1,6,17,35,8.063055645379791e-08
D5,3,27,Z1-east,62,1,6,18,37,9.588009675098874e-08
D5,3,28,Z1-east,47,1,5,14,27,1.1624499762774576e-07
D5,3,29,Z1-east,43,1,5,13,24,1.1629157370407484e-07
D5,3,30,Z1-east,47,1,6,14,26,8.013493157932317e-08
D5,3,31,Z1-east,47,1,6,13,27,8.360920844552311e-08
D5,3,32,Z2-north,53,1,5,15,32,8.642195581387568e-08
D5,3,33,Z2-north,64,1,6,19,38,1.0259878280294288e-07
D5,3,34,Z2-north,58,1,6,17,34,1.1790496046160115e-07
D5,3,35,Z2-north,65,1,6,19,39,7.524467804387314e-08
D5,3,36,Z2-north,66,1,6,19,40,1.0729199573233927e-07
D5,3,37,Z2-north,66,1,6,19,40,9.183780491639482e-08
D5,3,38,Z2-north,58,1,6,17,34,8.206080082118206e-08
D5,3,39,Z2-north,63,1,6,18,38,8.570821563580466e-08
D5,3,40,Z2-north,62,1,6,18,37,8.897757908243875e-08
D5,3,41,Z2-north,59,1,6,17,35,1.0328460575692588e-07
D5,3,42,Z2-north,55,1,5,15,34,1.0402118277852423e-07
D5,3,43,Z2-north,64,1,6,18,39,1.066016253048474e-07
D5,3,44,Z2-north,63,1,6,18,38,9.067337458645852e-08
D5,3,45,Z2-north,59,1,6,17,35,7.75385018414454e-08
D5,3,46,Z2-north,63,1,6,18,38,1.042058173084115e-07
D5,3,47,Z2-north,62,1,6,18,37,1.0053265242504494e-07
D5,3,48,Z3-west,62,1,6,18,37,1.0574858322343061e-07
D5,3,49,Z3-west,41,0,2,11,28,7.736354490361919e-08
D5,3,50,Z3-west,56,1,5,16,34,8.960731889828821e-08
D5,3,51,Z3-west,50,0,3,14,33,1.2290240647416795e-07
D5,3,52,Z3-west,40,0,2,11,27,2.765266913229425e-07
D5,3,53,Z3-west,40,0,2,11,27,9.636360687181877e-08
D5,3,54,Z3-west,41,0,2,11,28,8.684746433118562e-08
D5,3,55,Z3-west,41,0,2,11,28,7.595664897053211e-08
D5,3,56,Z3-west,42,0,2,11,29,9.487743568570295e-08
D5,3,57,Z3-west,41,0,2,11,28,9.456770300175776e-08
D5,3,58,Z3-west,53,1,5,14,33,9.367901299128789e-08
D5,3,59,Z3-west,49,0,3,13,33,1.3167553447601676e-07
D5,3,60,Z3-west,42,0,2,11,29,1.1151252721219862e-07
D5,3,61,Z3-west,42,0,2,11,29,1.0854064669274521e-07
D5,3,62,Z3-west,42,0,2,11,29,2.2266239341206528e-07
D5,3,63,Z3-west,42,0,2,11,29,1.1283000844741764e-07
D5,3,64,Z4-center,60,1,6,17,36,8.60909565858492e-08
D5,3,65,Z4-center,53,1,5,15,32,8.937922757468186e-08
D5,3,66,Z4-center,59,1,6,17,35,7.578071858915791e-08
D5,3,67,Z4-center,57,1,5,16,35,9.30606915972021e-08
D5,3,68,Z4-center,61,1,6,18,36,8.570947329644696e-08
D5,3,69,Z4-center,62,1,6,18,37,8.149063290829872e-08
D5,3,70,Z4-center,62,1,6,18,37,8.765643144670321e-08
D5,3,71,Z4-center,62,1,6,18,37,1.1186770620952302e-07
D5,3,72,Z4-center,59,1,6,17,35,1.018691477838729e-07
D5,3,73,Z4-center,65,1,6,19,39,7.533397194947611e-08
D5,3,74,Z4-center,40,0,3,11,26,8.870740941802069e-08
D5,3,75,Z4-center,39,0,2,10,27,1.1701730784352549e-07
D5,3,76,Z4-center,54,1,6,16,31,8.79565433820062e-08
D5,3,77,Z4-center,59,1,6,17,35,8.477880442114838e-08
D5,3,78,Z4-center,63,1,6,18,38,1.084230376591222e-07
D5,3,79,Z4-center,63,1,6,19,37,9.013182022954425e-08
D5,4,0,Z0-south,59,1,6,17,35,1.002415643824861e-07
D5,4,1,Z0-south,63,1,6,18,38,9.134662803944593e-08
D5,4,2,Z0-south,61,1,6,18,36,9.424896063592314e-08
D5,4,3,Z0-south,61,1,6,17,37,8.840109444463451e-08
D5,4,4,Z0-south,58,1,6,17,34,7.893060427477394e-08
D5,4,5,Z0-south,60,1,6,18,35,1.052717735205988e-07
D5,4,6,Z0-south,61,1,6,18,36,7.508761257213337e-08
D5,4,7,Z0-south,62,1,6,18,37,1.3706574009120231e-07
D5,4,8,Z0-south,63,1,6,18,38,9.475930795588283e-08
D5,4,9,Z0-south,62,1,6,18,37,1.1936985799820832e-07
D5,4,10,Z0-south,53,1,5,15,32,9.104115861191531e-08
D5,4,11,Z0-south,66,1,7,20,38,1.0758123636378514e-07
D5,4,12,Z0-south,64,1,6,18,39,8.098061954342484e-08
D5,4,13,Z0-south,65,1,6,19,39,1.05299356789601e-07
D5,4,14,Z0-south,64,1,7,20,36,1.1064651772585421e-07
D5,4,15,Z0-south,58,1,6,17,34,8.794299333203526e-08
D5,4,16,Z1-east,58,1,6,17,34,7.839858540137357e-08
D5,4,17,Z1-east,63,1,6,19,37,8.539712581523418e-08
D5,4,18,Z1-east,58,1,6,17,34,7.489148856620886e-08
D5,4,19,Z1-east,58,1,6,17,34,1.0459680055419085e-07
D5,4,20,Z1-east,58,1,6,17,34,1.0592417254429165e-07
D5,4,21,Z1-east,58,1,6,17,34,9.184761751157566e-08
D5,4,22,Z1-east,58,1,6,17,34,1.0557373997244213e-07
D5,4,23,Z1-east,46,1,5,13,27,9.139037615568668e-08
D5,4,24,Z1-east,46,1,5,13,27,9.651331822624343e-08
D5,4,25,Z1-east,55,1,5,15,34,7.089657572123542e-08
