condition,fold,test_zone,repeat_in_fold,geometry_seed,theta_hat,theta_abs_error,test_nrmse,amplitude_rms_db,phase_rms_deg,test_squared_error,test_truth_energy,theta_lower_bound,theta_upper_bound
D3,2,Z2-north,83,3,0.946090988998413,0.05390901100158696,0.011453166725411804,0.07516911940755253,0.5476130746011256,2.441042612850458e-05,0.18609049674489903,0,0
D3,2,Z2-north,84,4,0.96427357502374,0.035726424976259996,0.014132947786090925,0.05764585791345144,0.41544011603569286,3.716975548024645e-05,0.18609049674489903,0,0
D3,2,Z2-north,85,0,0.7607971816325941,0.23920281836740587,0.04104081739386813,0.27851291882628054,2.0031483362570808,0.00031344128485230344,0.18609049674489903,0,0
D3,2,Z2-north,86,1,0.8238638377901438,0.17613616220985617,0.027265255214692804,0.21289571561356252,1.541380707349042,0.00013833858514757493,0.18609049674489903,0,0
D3,2,Z2-north,87,2,0.6547172381954237,0.3452827618045763,0.05323366660341693,0.3819387923795715,2.7880407348141496,0.0005273475781487901,0.18609049674489903,0,0
D3,2,Z2-north,88,3,0.9434624339356659,0.05653756606433413,0.011766231985114456,0.07808441120293201,0.5692588480667348,2.576315276453981e-05,0.18609049674489903,0,0
D3,2,Z2-north,89,4,0.9652148720457399,0.03478512795426014,0.014087357660669148,0.05667871311325976,0.4081305834766582,3.6930337538851796e-05,0.18609049674489903,0,0
D3,2,Z2-north,90,0,0.7604980887891475,0.23950191121085251,0.04105873509580605,0.27877479562443763,2.0052570898089894,0.0003137150305440095,0.18609049674489903,0,0
D3,2,Z2-north,91,1,0.8282089329921719,0.1717910670078281,0.02666737589600909,0.2083770518037405,1.507912082856623,0.00013233805897925577,0.18609049674489903,0,0
D3,2,Z2-north,92,2,0.653748141354493,0.346251858645507,0.053336625435836144,0.382714500058025,2.7937810595142523,0.000529389428739048,0.18609049674489903,0,0
D3,2,Z2-north,93,3,0.9438003788032897,0.05619962119671029,0.011725744618900965,0.07770872180435508,0.5664701479016493,2.5586156834197043e-05,0.18609049674489903,0,0
D3,2,Z2-north,94,4,0.9645640927764707,0.035435907223529295,0.014118733547584035,0.05734663484457714,0.41317923904700654,3.7095025977487525e-05,0.18609049674489903,0,0
D3,2,Z2-north,95,0,0.7586816310154402,0.24131836898455983,0.04116857123435715,0.2803648685532267,2.0180478473133143,0.00031539571241286096,0.18609049674489903,0,0
D3,2,Z2-north,96,1,0.8262354990065076,0.1737645009934924,0.026939097111344547,0.2104321488168065,1.5231353058750037,0.00013504865613143494,0.18609049674489903,0,0
D3,2,Z2-north,97,2,0.6554950357498243,0.34450496425017574,0.05315104752904897,0.3813155735213056,2.783428732444804,0.0005257119531069168,0.18609049674489903,0,0
D3,2,Z2-north,98,3,0.9481320911687791,0.051867908831220944,0.011213153611647835,0.07291742194341996,0.5308848395935054,2.3398053980204528e-05,0.18609049674489903,0,0
D3,2,Z2-north,99,4,0.963770740292317,0.03622925970768298,0.014157851049914452,0.058165247068266264,0.4193632695990923,3.730086241846779e-05,0.18609049674489903,0,0
D4,2,Z2-north,0,0,0.776937853236831,0.22306214676316904,0.05062333975175033,0.2721081443485554,1.9718677921038272,0.0004768983081843621,0.18609049674489903,0,0
D4,2,Z2-north,1,1,0.6472747987762846,0.3527252012237154,0.049995841853443704,0.37599189075376455,2.738911976008636,0.00046514886592396635,0.18609049674489903,0,0
D4,2,Z2-north,2,2,0.6838063612343397,0.3161936387656603,0.047904012550189834,0.3558701972221798,2.593643993253013,0.0004270394332491051,0.18609049674489903,0,0
D4,2,Z2-north,3,3,1.0014507464670217,0.0014507464670217018,0.027274249852667257,0.0661152248201412,0.44552555220946405,0.0001384298742791689,0.18609049674489903,0,0
D4,2,Z2-north,4,4,0.7767677060679099,0.2232322939320901,0.03450287769004931,0.25878111070957893,1.8966773736771254,0.00022153116553483217,0.18609049674489903,0,0
D4,2,Z2-north,5,0,0.7777791859510012,0.22222081404899885,0.05058608600236637,0.2713291767431819,1.9664093992292673,0.0004761966668843526,0.18609049674489903,0,0
D4,2,Z2-north,6,1,0.6489213571747481,0.3510786428252519,0.04978985214693616,0.3746085722201924,2.7287358209794106,0.00046132380817647076,0.18609049674489903,0,0
D4,2,Z2-north,7,2,0.6796057208467001,0.3203942791532999,0.04835953272006312,0.35933912620827063,2.6196658909677106,0.00043519949901805105,0.18609049674489903,0,0
D4,2,Z2-north,8,3,1.000757796917767,0.0007577969177670063,0.027244550033141322,0.0659520471966969,0.4444814746897744,0.0001381285568227412,0.18609049674489903,0,0
D4,2,Z2-north,9,4,0.7750248904685547,0.22497510953144528,0.03472271174555289,0.2604958630358567,1.9092154799361734,0.00022436311715222013,0.18609049674489903,0,0
D4,2,Z2-north,10,0,0.7807653720031446,0.21923462799685545,0.0504559661073166,0.2685598144015345,1.9470260814623825,0.0004737500269648499,0.18609049674489903,0,0
D4,2,Z2-north,11,1,0.642980944347087,0.35701905565291303,0.050532042581014604,0.3795853754201466,2.765346018127036,0.0004751797251894335,0.18609049674489903,0,0
D4,2,Z2-north,12,2,0.6808989524252227,0.3191010475747773,0.04821914776220541,0.3582728265796842,2.6116687543264296,0.00043267644796358946,0.18609049674489903,0,0
D4,2,Z2-north,13,3,0.9995996478789471,0.00040035212105293816,0.027195936113576836,0.06570755520349274,0.44296687558593295,0.00013763605615007266,0.18609049674489903,0,0
D4,2,Z2-north,14,4,0.7763979411316297,0.22360205886837026,0.03454951954690719,0.2591452236073391,1.8993398255869345,0.00022213051315773401,0.18609049674489903,0,0
D4,2,Z2-north,15,0,0.7772518483683845,0.22274815163161554,0.050609405870676964,0.2718174906554148,1.9698308031488811,0.0004766358154357063,0.18609049674489903,0,0
D4,2,Z2-north,16,1,0.6463356887051587,0.3536643112948413,0.05011323467220018,0.37677953799184505,2.7447060897255215,0.0004673358175713765,0.18609049674489903,0,0
D4,2,Z2-north,17,2,0.6831959274026631,0.3168040725973369,0.047970122207809496,0.3563752683387727,2.597433699983082,0.00042821891319369515,0.18609049674489903,0,0
D4,2,Z2-north,18,3,0.9988442598662007,0.0011557401337992657,0.02716492043250643,0.0655672218993027,0.44213500200586947,0.0001373223003170137,0.18609049674489903,0,0
D4,2,Z2-north,19,4,0.7761899965849401,0.22381000341505985,0.034575749362980204,0.25934991814963104,1.9008365628507804,0.00022246792185592944,0.18609049674489903,0,0
D4,2,Z2-north,20,0,0.7757585327396013,0.22424146726039873,0.050675995147006915,0.2731990928117502,1.9795168214380217,0.00047789090680247254,0.18609049674489903,0,0
D4,2,Z2-north,21,1,0.6450293328693157,0.35497066713068426,0.050276422790742584,0.37787360220948624,2.7527541814438297,0.0004703844263991728,0.18609049674489903,0,0
D4,2,Z2-north,22,2,0.6846791264975761,0.3153208735024239,0.04780954480451774,0.355147502194737,2.5882208127514637,0.00042535683200885433,0.18609049674489903,0,0
D4,2,Z2-north,23,3,1.002706372598333,0.002706372598332951,0.027329231964889025,0.06644288918852771,0.44767868138949035,0.00013898855791612114,0.18609049674489903,0,0
D4,2,Z2-north,24,4,0.7758004299899932,0.2241995700100068,0.03462488839789236,0.2597332576666226,1.903639518942748,0.00022310071376102357,0.18609049674489903,0,0
D4,2,Z2-north,25,0,0.7777185167643073,0.22228148323569275,0.05058876371299198,0.27138536761055576,1.966803050011068,0.0004762470819579003,0.18609049674489903,0,0
D4,2,Z2-north,26,1,0.6493555041021668,0.3506444958978332,0.0497355044055745,0.3742433402558153,2.7260490197950626,0.0004603172487108852,0.18609049674489903,0,0
D4,2,Z2-north,27,2,0.6823096661616427,0.3176903338383573,0.04806615672782043,0.357107972090751,2.6029308229299692,0.00042993518824581536,0.18609049674489903,0,0
D4,2,Z2-north,28,3,1.001092569010693,0.0010925690106931008,0.027258841144278394,0.06602930634533054,0.44497303053010573,0.0001382735053197681,0.18609049674489903,0,0
D4,2,Z2-north,29,4,0.7786173793076259,0.22138262069237413,0.034269558035884926,0.2569572677082896,1.8833403812725056,0.00021854516469655127,0.18609049674489903,0,0
D4,2,Z2-north,30,0,0.7792076203820518,0.22079237961794818,0.0505234318469108,0.2700053381618234,1.9571392289356575,0.0004750177963440952,0.18609049674489903,0,0
D4,2,Z2-north,31,1,0.6511593099058243,0.34884069009417573,0.04950954416509133,0.37272365682517994,2.7148694321392237,0.00045614408836423776,0.18609049674489903,0,0
D4,2,Z2-north,32,2,0.6836528045429594,0.3163471954570406,0.04792063984021687,0.35599728055736063,2.59459757027366,0.00042733593203534516,0.18609049674489903,0,0
D4,2,Z2-north,33,3,1.0015398900689712,0.0015398900689711503,0.027278103805703464,0.06613713073414473,0.44566733077911036,0.00013846899835628104,0.18609049674489903,0,0
D4,2,Z2-north,34,4,0.7771226288800889,0.22287737111991113,0.034458107735703854,0.25843146003115464,1.894120624457507,0.00022095663342551865,0.18609049674489903,0,0
D4,2,Z2-north,35,0,0.7774092648073584,0.2225907351926416,0.05060243393570979,0.2716717464507063,1.9688095252239375,0.0004765045020974721,0.18609049674489903,0,0
D4,2,Z2-north,36,1,0.6465957213735787,0.3534042786264213,0.0500807362108395,0.3765615405238161,2.743102456242401,0.0004667298790206258,0.18609049674489903,0,0
D4,2,Z2-north,37,2,0.6851693542688003,0.3148306457311997,0.0477565100114249,0.3547412731682452,2.585172129035649,0.0004244136647162958,0.18609049674489903,0,0
D4,2,Z2-north,38,3,1.000326854327577,0.0003268543275769531,0.02722631111189103,0.06585693595591355,0.44388415063578657,0.00013794367782223713,0.18609049674489903,0,0
D4,2,Z2-north,39,4,0.776744541354311,0.22325545864568896,0.03450579967767457,0.2588039261160694,1.8968442050659227,0.00022156868928806473,0.18609049674489903,0,0
D4,2,Z2-north,40,0,0.7785613259661276,0.2214386740338724,0.050551686502092325,0.2706045086577779,1.9613339350877548,0.0004755492415152031,0.18609049674489903,0,0
D4,2,Z2-north,41,1,0.6452159394029802,0.35478406059701983,0.0502531201400868,0.3777174342545211,2.751605394406351,0.00046994848990463464,0.18609049674489903,0,0
D4,2,Z2-north,42,2,0.680828732082177,0.319171267917823,0.04822676714947695,0.3583307629102481,2.6121033076072444,0.00043281319819834016,0.18609049674489903,0,0
D4,2,Z2-north,43,3,0.9997787465695862,0.00022125343041379253,0.02720336997798497,0.06574304686702802,0.44318219710220963,0.00013771131060085162,0.18609049674489903,0,0
D4,2,Z2-north,44,4,0.7759837604091522,0.22401623959084782,0.034601763574072374,0.25955288020715533,1.9023206164428748,0.0002228028100206628,0.18609049674489903,0,0
D4,2,Z2-north,45,0,0.7761159229218786,0.2238840770781214,0.0506599844902457,0.27286860136529306,1.977199074582322,0.000477588983236242,0.18609049674489903,0,0
D4,2,Z2-north,46,1,0.6453614479254004,0.3546385520745996,0.05023494779546365,0.37759563425149045,2.7507094199400717,0.00046960866934119135,0.18609049674489903,0,0
D4,2,Z2-north,47,2,0.6841005396326861,0.31589946036731387,0.047872163899349625,0.3556266773599021,2.5918166698335465,0.00042647179359060837,0.18609049674489903,0,0
D4,2,Z2-north,48,3,1.002344352510371,0.0023443525103710172,0.02731322565761651,0.06634420572466551,0.4470234816158693,0.00013882579870766855,0.18609049674489903,0,0
D4,2,Z2-north,49,4,0.7741306250713572,0.22586937492864279,0.0348355078458224,0.2613743262499993,1.9156382909734513,0.00022582316381981806,0.18609049674489903,0,0
D4,2,Z2-north,50,0,0.7753896149984479,0.22461038500155206,0.05069257096574455,0.27354013646937136,1.981909072483379,0.00047820358851899435,0.18609049674489903,0,0
D4,2,Z2-north,51,1,0.6450590564557701,0.3549409435442299,0.05027271121028515,0.3778487295639389,2.752571215929653,0.0004703149781327882,0.18609049674489903,0,0
D4,2,Z2-north,52,2,0.681617996635888,0.31838200336411204,0.04814114848646994,0.3576793174185084,2.607216875263699,0.0004312777855900682,0.18609049674489903,0,0
D4,2,Z2-north,53,3,0.9993402442531891,0.000659755746810875,0.027185223513423416,0.06565765676694105,0.4426672934836323,0.00013752764659683426,0.18609049674489903,0,0
D4,2,Z2-north,54,4,0.7752809718396859,0.22471902816031408,0.034690410929424334,0.2602441316049505,1.907374913062404,0.00022394588355410943,0.18609049674489903,0,0
D4,2,Z2-north,55,0,0.7771567033084139,0.2228432966915861,0.05061362422514131,0.27190557123800196,1.9704480588369957,0.0004767152750768169,0.18609049674489903,0,0
D4,2,Z2-north,56,1,0.6466537033611212,0.35334629663887884,0.050073489011716085,0.3765129214804175,2.7427448041124936,0.00046659480753862194,0.18609049674489903,0,0
D4,2,Z2-north,57,2,0.6849357826673683,0.3150642173326317,0.047781776258138516,0.3549348495793442,2.5866249157716887,0.0004248628674333732,0.18609049674489903,0,0
D4,2,Z2-north,58,3,1.001653209025334,0.001653209025334057,0.02728301387002558,0.06616527760482514,0.4458500107100745,0.0001385188517393251,0.18609049674489903,0,0
D4,2,Z2-north,59,4,0.7753633977647203,0.2246366022352797,0.03468001408789332,0.26016308921921183,1.906782356119213,0.00022381166888809503,0.18609049674489903,0,0
D4,2,Z2-north,60,0,0.7762727175899546,0.22372728241004536,0.05065297496126979,0.2727235753756578,1.9761821542097406,0.0004774568299301909,0.18609049674489903,0,0
D4,2,Z2-north,61,1,0.6483765648215064,0.3516234351784936,0.04985803037459996,0.3750665947866881,2.732105209805701,0.0004625880727745691,0.18609049674489903,0,0
D4,2,Z2-north,62,2,0.6832534127091558,0.31674658729084415,0.04796389530592289,0.356327719211554,2.597076938003784,0.0004281077479945754,0.18609049674489903,0,0
D4,2,Z2-north,63,3,1.0021312204960773,0.0021312204960772796,0.027303860569525776,0.06628770081879097,0.44665076333491593,0.00013873061456792007,0.18609049674489903,0,0
D4,2,Z2-north,64,4,0.7783701427101759,0.2216298572898241,0.03430074490458235,0.2572012875096123,1.8851248685615623,0.00021894311792759839,0.18609049674489903,0,0
D4,2,Z2-north,65,0,0.7775569621113989,0.2224430378886011,0.05059590072201616,0.2715349827489077,1.967851262835558,0.00047638146830120685,0.18609049674489903,0,0
D4,2,Z2-north,66,1,0.6462626128606177,0.3537373871393823,0.050122366643122224,0.37684078760316747,2.745156653459381,0.00046750615524640614,0.18609049674489903,0,0
D4,2,Z2-north,67,2,0.6850719518538779,0.3149280481461221,0.047767045821734175,0.35482200291751226,2.5857780099781222,0.0004246009495538193,0.18609049674489903,0,0
D4,2,Z2-north,68,3,0.9995706091703629,0.0004293908296371107,0.02719473369613394,0.06570188070296183,0.44293261639613246,0.00013762388577759886,0.18609049674489903,0,0
D4,2,Z2-north,69,4,0.7774554290920792,0.2225445709079208,0.0344161281232818,0.2581034671451419,1.8917222011399806,0.00022041858741777385,0.18609049674489903,0,0
D4,2,Z2-north,70,0,0.7784433081026775,0.22155669189732252,0.05055686264498553,0.27071388564314,1.962099843119491,0.0004756466324043309,0.18609049674489903,0,0
D4,2,Z2-north,71,1,0.6429287707450818,0.3570712292549182,0.05053854918669247,0.37962891569038626,2.76566629801363,0.00047530210322893434,0.18609049674489903,0,0
D4,2,Z2-north,72,2,0.6849947895100055,0.3150052104899945,0.04777539286090252,0.35488595120657246,2.5862579391627145,0.0004247493560695484,0.18609049674489903,0,0
D4,2,Z2-north,73,3,0.9996379648068224,0.0003620351931775678,0.02719752395415656,0.06571507696542267,0.4430123597293848,0.00013765212844073755,0.18609049674489903,0,0
D4,2,Z2-north,74,4,0.7760653792710789,0.22393462072892112,0.03459146835116184,0.25947256314216255,1.901733341893577,0.00022267024664156251,0.18609049674489903,0,0
D4,2,Z2-north,75,0,0.7746205602082552,0.2253794397917448,0.05072728412674093,0.2742507315457964,1.9868951683760967,0.00047885873942117265,0.18609049674489903,0,0
D4,2,Z2-north,76,1,0.6481055087879473,0.35189449121205274,0.049891943311741904,0.3752943586137468,2.7337807195510537,0.0004632175824215594,0.18609049674489903,0,0
D4,2,Z2-north,77,2,0.6829188965599312,0.3170811034400688,0.04800013433615946,0.35660437420308894,2.5991526447816,0.00042875490437713947,0.18609049674489903,0,0
D4,2,Z2-north,78,3,1.0000070183287169,7.018328716856814e-06,0.027212889393734084,0.06578951367686019,0.4434666716194105,0.00013780770752450425,0.18609049674489903,0,0
D4,2,Z2-north,79,4,0.7749587836214223,0.22504121637857766,0.03473105009128432,0.26056083428953924,1.9096905217837876,0.00022447088764456204,0.18609049674489903,0,0
D4,2,Z2-north,80,0,0.7767449935354771,0.2232550064645229,0.05063191600142046,0.27228662838431833,1.9731188480312456,0.0004770599073766603,0.18609049674489903,0,0
D4,2,Z2-north,81,1,0.6493354063993138,0.35066459360068625,0.049738020611652986,0.3742602522672451,2.7261734320277076,0.0004603638263970715,0.18609049674489903,0,0
D4,2,Z2-north,82,2,0.6820186056977102,0.3179813943022898,0.04809770933338215,0.357348450665539,2.6047348680070113,0.0004304998278524294,0.18609049674489903,0,0
D4,2,Z2-north,83,3,1.001815009078118,0.001815009078117935,0.02729004581237618,0.06620604837170707,0.4461155990875526,0.00013859026482525045,0.18609049674489903,0,0
D4,2,Z2-north,84,4,0.7783982493987084,0.2216017506012916,0.034297199477745795,0.2571735501836471,1.884922030002684,0.00021889785904528837,0.18609049674489903,0,0
D4,2,Z2-north,85,0,0.7794370783000567,0.2205629216999433,0.05051343756315092,0.26979253150181404,1.955649793141922,0.00047482988380866825,0.18609049674489903,0,0
D4,2,Z2-north,86,1,0.6452451065825212,0.3547548934174788,0.05024947762352304,0.3776930212940483,2.751425810040579,0.0004698803654532388,0.18609049674489903,0,0
D4,2,Z2-north,87,2,0.6836550444303067,0.31634495556969333,0.047920397289069175,0.35599542697895686,2.594583661992675,0.0004273316061098653,0.18609049674489903,0,0
D4,2,Z2-north,88,3,0.9993816450699545,0.0006183549300454727,0.027186928919576765,0.0656655008921244,0.44271413142608423,0.00013754490213650943,0.18609049674489903,0,0
D4,2,Z2-north,89,4,0.775166126285796,0.22483387371420405,0.034704896999475085,0.260357035974567,1.9082004308912661,0.00022413295387163051,0.18609049674489903,0,0
D4,2,Z2-north,90,0,0.778127573689414,0.221872426310586,0.05057073566304176,0.2710064486878412,1.96414876956865,0.00047590770713578626,0.18609049674489903,0,0
D4,2,Z2-north,91,1,0.6474915853510748,0.35250841464892524,0.049968733017871685,0.3758099316108734,2.7375734343643763,0.00046464457496521797,0.18609049674489903,0,0
D4,2,Z2-north,92,2,0.6848859283369692,0.31511407166303085,0.04778716975356767,0.35497616096304385,2.586934950481829,0.0004249587879052493,0.18609049674489903,0,0
D4,2,Z2-north,93,3,0.9987492611585018,0.001250738841498178,0.02716105859941808,0.06555064642261162,0.4420391261914773,0.00013728325892840086,0.18609049674489903,0,0
D4,2,Z2-north,94,4,0.7740180127418022,0.22598198725819785,0.03484971169490452,0.26148488124231567,1.9164465841883878,0.0002260073558848857,0.18609049674489903,0,0
D4,2,Z2-north,95,0,0.7769886227660501,0.22301137723394993,0.05062108435141284,0.2720611542094077,1.9715384455659528,0.0004768558150319861,0.18609049674489903,0,0
D4,2,Z2-north,96,1,0.6433737365206936,0.35662626347930637,0.05048305054787878,0.37925748489806327,2.7629340681393315,0.0004742587754560435,0.18609049674489903,0,0
D4,2,Z2-north,97,2,0.6847902691778583,0.31520973082214165,0.04779751921929966,0.3550554220011979,2.587529784491504,0.00042514287801531913,0.18609049674489903,0,0
D4,2,Z2-north,98,3,1.0034266335386612,0.003426633538661239,0.027361447806368944,0.06664931785650247,0.44906472400751757,0.00013931643192911222,0.18609049674489903,0,0
D4,2,Z2-north,99,4,0.7743166643858092,0.22568333561419085,0.03481204248753374,0.2611916526946516,1.9143027121952159,0.00022551903524217553,0.18609049674489903,0,0
D5,2,Z2-north,0,0,0.65763408545767,0.34236591454233,0.05806218983537087,0.37632355237930815,2.729096813859009,0.0006273516115022805,0.18609049674489903,0,0
D5,2,Z2-north,1,1,0.6946125183826599,0.3053874816173401,0.043995977809077776,0.33610942693811074,2.434210382646682,0.0003602053374561089,0.18609049674489903,0,0
D5,2,Z2-north,2,2,0.5733775720335402,0.42662242796645977,0.06011513194540598,0.4417735187593379,3.2232522337274,0.0006724992502884831,0.18609049674489903,0,0
D5,2,Z2-north,3,3,1.0026502960824528,0.0026502960824528188,0.02739538123278239,0.07545019536020252,0.5276447323257816,0.00013966220423008502,0.18609049674489903,0,0
D5,2,Z2-north,4,4,0.6851612930272978,0.3148387069727022,0.04601910432704129,0.34507733503626914,2.5505632647520833,0.0003940946313318797,0.18609049674489903,0,0
D5,2,Z2-north,5,0,0.6576268820359638,0.34237311796403624,0.05806273875563211,0.3763294268983076,2.729139308759098,0.0006273634735295058,0.18609049674489903,0,0
D5,2,Z2-north,6,1,0.6964532683507484,0.3035467316492516,0.04375911514322835,0.334488424464029,2.4221232035695768,0.0003563372780212534,0.18609049674489903,0,0
D5,2,Z2-north,7,2,0.571464970987371,0.42853502901262897,0.060328805866812954,0.4431686293139894,3.233646032845038,0.0006772884247895187,0.18609049674489903,0,0
D5,2,Z2-north,8,3,1.0013737878399347,0.0013737878399346926,0.02733971382750799,0.07500240133761192,0.5268105709769418,0.00013909519379623966,0.18609049674489903,0,0
D5,2,Z2-north,9,4,0.6823895240473953,0.3176104759526047,0.046360247581129305,0.34749795855364995,2.5679864418172262,0.00039995919754594984,0.18609049674489903,0,0
D5,2,Z2-north,10,0,0.662638779521888,0.337361220478112,0.057683079983000395,0.37223009862284917,2.6994997036314343,0.0006191859284689983,0.18609049674489903,0,0
D5,2,Z2-north,11,1,0.690601065052062,0.309398934947938,0.04451123685032269,0.3396296635290219,2.460452819499445,0.00036869183500033617,0.18609049674489903,0,0
D5,2,Z2-north,12,2,0.5718794661021632,0.4281205338978368,0.06028250025711035,0.44286655648341455,3.2313955768269014,0.0006762491130745225,0.18609049674489903,0,0
D5,2,Z2-north,13,3,1.0009859699973687,0.000985969997368663,0.027323108009090186,0.07487382964307628,0.5266147659003142,0.00013892627556423958,0.18609049674489903,0,0
D5,2,Z2-north,14,4,0.6845692703217232,0.3154307296782768,0.046091999326781936,0.34559505669938767,2.554289669768599,0.00039534412459785574,0.18609049674489903,0,0
D5,2,Z2-north,15,0,0.6576604498938766,0.3423395501061234,0.05806018087272649,0.3763020512863249,2.7289412804545896,0.0006273081992867848,0.18609049674489903,0,0
D5,2,Z2-north,16,1,0.6937314281197636,0.3062685718802364,0.04410925964868084,0.33688407294401096,2.4399859339786407,0.00036206265522737205,0.18609049674489903,0,0
D5,2,Z2-north,17,2,0.5739629430377591,0.4260370569622409,0.06004973183551969,0.4413458884318307,3.2200662330582452,0.0006710368031680818,0.18609049674489903,0,0
D5,2,Z2-north,18,3,0.9998561516128529,0.00014384838714709414,0.027275547111792777,0.07451929398171175,0.5261972692427506,0.0001384430430144659,0.18609049674489903,0,0
D5,2,Z2-north,19,4,0.6839531571581807,0.3160468428418193,0.046167843209565226,0.34613344139215574,2.558164832142343,0.0003966462639457977,0.18609049674489903,0,0
D5,2,Z2-north,20,0,0.6565475078165267,0.3434524921834733,0.058145094238050955,0.37720911319555367,2.7355033972382428,0.0006291444251145728,0.18609049674489903,0,0
D5,2,Z2-north,21,1,0.6930420760252093,0.3069579239747907,0.04419784710016715,0.3374895759342927,2.444500096795632,0.00036351842286000847,0.18609049674489903,0,0
D5,2,Z2-north,22,2,0.5753986720861013,0.4246013279138987,0.05988932094839143,0.44029577115808577,3.2122423012179406,0.0006674565094995956,0.18609049674489903,0,0
D5,2,Z2-north,23,3,1.0043790988934478,0.004379098893447786,0.027473233259718486,0.076116105885369,0.5292382011104942,0.00014045711450968914,0.18609049674489903,0,0
D5,2,Z2-north,24,4,0.6828491747315071,0.3171508252684929,0.04630369967108889,0.34709711583474745,2.5651012080678868,0.00039898409217240373,0.18609049674489903,0,0
D5,2,Z2-north,25,0,0.6575951604175391,0.34240483958246093,0.05806515613896356,0.3763552958520456,2.729326439414832,0.0006274157139028251,0.18609049674489903,0,0
D5,2,Z2-north,26,1,0.6961548359062938,0.3038451640937062,0.043797534749928216,0.334751472200251,2.4240847788086106,0.00035696326636436504,0.18609049674489903,0,0
D5,2,Z2-north,27,2,0.5732532353467316,0.42674676465326844,0.06012902319106905,0.4418643114909429,3.223928667152717,0.0006728100848932456,0.18609049674489903,0,0
D5,2,Z2-north,28,3,1.0020991536544699,0.0020991536544698874,0.02737115668975355,0.07525224506723122,0.5272488811232494,0.0001394153190186377,0.18609049674489903,0,0
D5,2,Z2-north,29,4,0.6857046940856509,0.31429530591434907,0.045952181711423935,0.3446017978567031,2.547140516294487,0.0003929492519497733,0.18609049674489903,0,0
D5,2,Z2-north,30,0,0.6607275488872747,0.3392724511127253,0.05782732044032951,0.3737961753208611,2.710819675834698,0.0006222864330348686,0.18609049674489903,0,0
D5,2,Z2-north,31,1,0.6981420141463117,0.3018579858536883,0.04354157698018075,0.332998146021542,2.4110090675958835,0.00035280319018785814,0.18609049674489903,0,0
D5,2,Z2-north,32,2,0.5740060469172982,0.4259939530827018,0.06004491603758599,0.44131438790086686,3.2198315410695937,0.0006709291774395323,0.18609049674489903,0,0
D5,2,Z2-north,33,3,1.002675793581861,0.0026757935818610967,0.027396508901619116,0.07545952198493551,0.527664358365482,0.00013967370222352094,0.18609049674489903,0,0
D5,2,Z2-north,34,4,0.6853448216999167,0.31465517830008327,0.04599650336655462,0.3449167626219031,2.549407518608248,0.0003937076298839914,0.18609049674489903,0,0
D5,2,Z2-north,35,0,0.6578025021604522,0.3421974978395478,0.05804935866264728,0.3761861913613303,2.7281031925675876,0.0006270743650718259,0.18609049674489903,0,0
D5,2,Z2-north,36,1,0.6946807984318689,0.3053192015681311,0.04398719648646033,0.3360493617233544,2.433762534336891,0.00036006156233080037,0.18609049674489903,0,0
D5,2,Z2-north,37,2,0.576443308332366,0.423556691667634,0.05977260194185912,0.4395305660257468,3.206540951362098,0.0006648574168865141,0.18609049674489903,0,0
D5,2,Z2-north,38,3,1.0020688116993592,0.002068811699359241,0.027369831427032518,0.07524155039031563,0.5272286637790048,0.00013940181886194292,0.18609049674489903,0,0
D5,2,Z2-north,39,4,0.6835234602631026,0.3164765397368974,0.04622072864528726,0.34650868415574276,2.5608657575743368,0.0003975555039511474,0.18609049674489903,0,0
D5,2,Z2-north,40,0,0.658957426398262,0.34104257360173795,0.0579615050507456,0.37524349941833424,2.721284934270851,0.000625177735679557,0.18609049674489903,0,0
D5,2,Z2-north,41,1,0.692548683973893,0.307451316026107,0.04426122911354833,0.3379226479539974,2.447728584594628,0.0003645617791189281,0.18609049674489903,0,0
D5,2,Z2-north,42,2,0.5705488592589257,0.42945114074107427,0.060431146973480905,0.44383573156774636,3.238615907313818,0.000679588262754254,0.18609049674489903,0,0
D5,2,Z2-north,43,3,1.0009070501217696,0.0009070501217696147,0.027319746292036123,0.07484809454288731,0.5265782071689943,0.0001388920918909225,0.18609049674489903,0,0
D5,2,Z2-north,44,4,0.6828932075443951,0.3171067924556049,0.04629828207203631,0.3470587045791838,2.564824727909171,0.0003988907342159678,0.18609049674489903,0,0
D5,2,Z2-north,45,0,0.6567179358684183,0.3432820641315817,0.05813207696044491,0.37707028922902414,2.7344989907960366,0.0006288627562652812,0.18609049674489903,0,0
D5,2,Z2-north,46,1,0.6934450331774553,0.3065549668225447,0.044146068309567105,0.3371356929490869,2.4418618507714043,0.0003626671814530264,0.18609049674489903,0,0
D5,2,Z2-north,47,2,0.5748066444651206,0.42519335553487936,0.05995546775192466,0.44072901018289745,3.2154701933968868,0.0006689317139417697,0.18609049674489903,0,0
D5,2,Z2-north,48,3,1.0035924879473082,0.003592487947308154,0.02743746005366749,0.07580470193127115,0.5284470554482544,0.00014009157107646597,0.18609049674489903,0,0
D5,2,Z2-north,49,4,0.6815182494882681,0.3184817505117319,0.04646740766078762,0.34825713317329504,2.5734509716837732,0.0004018103176760038,0.18609049674489903,0,0
D5,2,Z2-north,50,0,0.6561141360776845,0.34388586392231546,0.05817821825344254,0.37756199519664135,2.7380566794654166,0.0006298614495131122,0.18609049674489903,0,0
