group,repeat,depth_repeat,theta_hat,theta_abs_error,test_complex_nrmse,test_amplitude_rms_db,test_phase_rms_deg,theta_ci_covers_truth
SIM-A,118,,1.0005445015176018,0.0005445015176017698,9.511759105756923e-05,0.00046480006125747714,0.004352997662938547,1
SIM-A,119,,1.005917483592369,0.005917483592368988,0.0010361563159870409,0.00506395340125623,0.047422607228748054,1
SIM-A,120,,0.9990406571297887,0.0009593428702112661,0.0001674744375585817,0.0008183486988203664,0.007664198394494054,1
SIM-A,121,,1.000589605331923,0.0005896053319229821,0.0001029987044623031,0.0005033123268185832,0.004713674972217345,1
SIM-A,122,,0.9993943694922468,0.0006056305077531965,0.00010574258712823514,0.0005167058698826878,0.004839164206480372,1
SIM-A,123,,0.9957333857792884,0.0042666142207116176,0.0007437501578855668,0.0036339972013782473,0.03403488070171049,1
SIM-A,124,,0.9982684841254164,0.0017315158745836445,0.00030217170141520094,0.0014765083263478473,0.013828247293903145,1
SIM-A,125,,1.0066152947662146,0.0066152947662145856,0.001158699500130163,0.005662958160110485,0.053031643648987256,0
SIM-A,126,,0.9957201006273502,0.004279899372649831,0.0007460616543085811,0.003645290226371182,0.034140650754235294,1
SIM-A,127,,0.9969217117219953,0.003078288278004715,0.0005368829881829667,0.0026233033927757607,0.0245688276734046,1
SIM-A,128,,0.9987039540078002,0.0012960459921997902,0.00022621991177196898,0.0011053944987312585,0.010352540126302504,1
SIM-A,129,,0.9967376448429747,0.0032623551570253317,0.0005689400157474155,0.0027799282014473545,0.026035750121344917,1
SIM-A,130,,1.0027055137072098,0.002705513707209839,0.0004730686640095963,0.0023118122580145805,0.021650356221617307,1
SIM-A,131,,0.997696195149574,0.002303804850426028,0.00040194238095786467,0.0019639943855561106,0.01839388742414861,1
SIM-A,132,,1.0039058798874994,0.0039058798874993528,0.0006833176706646215,0.0033393677789477477,0.03127308933073649,1
SIM-A,133,,0.9975659213997974,0.002434078600202616,0.0004246467990952791,0.002074927922136486,0.01943286129131951,1
SIM-A,134,,1.0010334683335809,0.001033468333580867,0.00018057277980126237,0.000882394408595913,0.008263859020430989,1
SIM-A,135,,0.9963924884806312,0.003607511519368778,0.0006290383590306557,0.0030735544528038526,0.02878581515847109,1
SIM-A,136,,1.0053303072903148,0.005330307290314806,0.0009331000796166262,0.004560221111715076,0.04270560604232547,1
SIM-A,137,,1.0015202694522323,0.0015202694522322702,0.0002656859796923402,0.0012983275042254328,0.012159123005544208,1
